User Query,Keywords,Extracted Sentences,Chunk Context,Page,Heading,Document,BM25 Score,TF-IDF Score,Combined Lexical Score,Semantic Score,Dense Score,Neural Score,Neural Enhanced Score,Context Score,Final Enhanced Score,Sentence Similarity,Ultimate Score
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Feedback from management 
on the Board’s evaluation showed that the Executive 
Committee welcomes the interactions with the Board 
and its members, as well as the balanced supportive/
challenging dynamics and rich discussions. The report 
made several recommendations for the Board’s consid-
eration, including preparing for the transition to a new 
Board Chair in 2025 and areas where the Board should 
focus its attention in the future. The 2024 self-assessment was conducted internally:
Trainings
The Board receives regular briefings and trainings on 
ethics, risks and compliance, ESG and other relevant 
topics. In 2024, each Board member completed train- ing on the following: • The US Healthcare Ecosystem, by Adam Fein • Adverse event refresher • Code of Ethics • External partner risk management • Antitrust / Fair Competition Policy updates • “Fit to Commit”, which focused on anti-bribery, insider trading, conflicts of interest and D&I • Data ethics and information management, covering k",117,,page117_chunk002,30.3452,0.038,0.3721,0.5283,0.4814,-11.15,-6.5099,0.1,-6.4899,0.0,-6.4899
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,"Unvested equity: Long-Term 
Incentive performance share 
units (PSUs)
Awards vest on the regular 
vesting date, subject to 
performance, on a pro-rata 
basis for time spent with the 
Company during the 
performance cycle. Is subject 
to forfeiture in the event that 
a leaver joins a competitor 
company before the vesting 
date. All of the award is forfeited. Accelerated vesting at target 
is applied.

Unvested equity:  Buyouts or 
previous equity grants in 
restricted shares/  
restricted share units (RSUs)
Accelerated vesting is 
applied to equity pro-rated 
until last date of employment. All of the award is forfeited. Accelerated vesting is 
applied. 

Item 6. Directors, Senior Management and Employees
﻿
85
CEO and Executive Committee: termination arrangements 
Further details are provided in in our “—Risk Management principles.” 

Malus and clawback policy
Any incentive compensation paid to Executive Commit-
tee members is subject to malus and clawback rules.","Unvested equity: Long-Term 
Incentive performance share 
units (PSUs)
Awards vest on the regular 
vesting date, subject to 
performance, on a pro-rata 
basis for time spent with the 
Company during the 
performance cycle. Is subject 
to forfeiture in the event that 
a leaver joins a competitor 
company before the vesting 
date. All of the award is forfeited. Accelerated vesting at target 
is applied. Unvested equity:  Buyouts or 
previous equity grants in 
restricted shares/  
restricted share units (RSUs)
Accelerated vesting is 
applied to equity pro-rated 
until last date of employment. All of the award is forfeited. Accelerated vesting is 
applied. Item 6. Directors, Senior Management and Employees
﻿
85
CEO and Executive Committee: termination arrangements 
Further details are provided in in our “—Risk Management principles.” Malus and clawback policy
Any incentive compensation paid to Executive Commit-
tee members is subject to malus and clawback rules. This means that the Board of",89,,page89_chunk001,25.055,0.0302,0.3055,0.5113,0.4496,-10.1252,-5.9117,0.1,-5.8917,0.5105,-6.4932
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,"In 2023 and 2022 the 
Annual Incentive for the Novartis Company CEO and 
other Executive Committee members (ECN) was paid 
50% in cash and 50% in Novartis restricted shares (RSs) 
or restricted share units (RSUs). 

In 2024 the Annual 
Incentive for a select portion of the Novartis manage-
ment leadership team is paid 100% in cash. 

In 2023 and 
2022, for a select portion of the Novartis management 
leadership team, the Annual Incentive was paid 70% in 
cash and 30% in RSs or RSUs. 

Both the ECN and a select portion of Novartis man-
agement leadership team can opt to invest up to the max-
imum cash portion of their Annual Incentive to receive 
further shares. 

From 2024 only a select portion of the 
Novartis management leadership team in Switzerland 
may invest its Annual Incentive in shares through the 
Employee Share Ownership Plan (ESOP). 

The cash por-
tion of the Annual Incentive is paid out during March in 
the year following the end of the performance period, 
and the shares are grant","In 2023 and 2022 the 
Annual Incentive for the Novartis Company CEO and 
other Executive Committee members (ECN) was paid 
50% in cash and 50% in Novartis restricted shares (RSs) 
or restricted share units (RSUs). In 2024 the Annual 
Incentive for a select portion of the Novartis manage-
ment leadership team is paid 100% in cash. In 2023 and 
2022, for a select portion of the Novartis management 
leadership team, the Annual Incentive was paid 70% in 
cash and 30% in RSs or RSUs. Both the ECN and a select portion of Novartis man-
agement leadership team can opt to invest up to the max-
imum cash portion of their Annual Incentive to receive 
further shares. From 2024 only a select portion of the 
Novartis management leadership team in Switzerland 
may invest its Annual Incentive in shares through the 
Employee Share Ownership Plan (ESOP). The cash por-
tion of the Annual Incentive is paid out during March in 
the year following the end of the performance period, 
and the shares are grant",228,,page228_chunk001,26.5903,0.0605,0.3652,0.527,0.4784,-10.1225,-5.8951,0.1,-5.8751,0.527,-6.4942
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"28
Novartis in Society  
Integrated Report 2024
About Novartis
Strategy and business model
Business review  
Appendix
Sustainability matters
Corporate governance, risk 
management and compensation
Europe and North America. We use 100% 
renewable electricity in North America (US 
and Canada) and Europe through our 
virtual power purchase agreements. To address our Scope 3 emissions, we 
have embedded environmental 
sustainability into our core procurement 
processes and established the related 
governance. Contracts that include 
environmental sustainability criteria now 
cover 76% of Scope 3 emissions, which 
represents an increase of 19 ppts versus 
the previous year. Our sourcing practices have also 
evolved to reflect environmental 
sustainability criteria consistently, and 
they are now a standard requirement in 
supplier selection. We also continued to engage our suppliers 
to participate in Energize, an industry 
initiative by major pharmaceutical 
companies, aimed at enhancing c",28,,page28_chunk000,31.0817,0.0322,0.3715,0.5012,0.4623,-11.1538,-6.5177,0.1,-6.4977,0.0,-6.4977
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"The Pharmaceutical Security Institute 
reported a 4% increase in pharmaceutical 
crime incidents worldwide in 2023 — an 
increase for the third consecutive year.1
Our efforts to combat falsified medicines 
are focused on mitigating risks across 
three distinct areas: counterfeiting, theft 
and illegal diversion, where products 
intended for one market are intercepted 
and sold in another. Our strategy is focused on greatly 
accelerating the timely authentication and 
reporting of counterfeit medicines. Trained 
local teams are equipped with mobile and 
digital field-testing solutions, including a 
mobile app (MoVe) for packaging 
verification and a hand-held testing device 
(Authentifield) for product authentication. We also use intelligence tools and have 
equipped most impacted markets with 
toolkits to help them develop capabilities 
to mitigate the risks of illegal diversion. Further, we have strengthened our supply 
chain security capabilities and governance 
to improve our abilit",39,,page39_chunk001,18.0195,0.0161,0.2117,0.53,0.4345,-11.1127,-6.5192,0.1,-6.4992,0.0,-6.4992
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"The Company considers that regulatory and 
other uncertainties inherent in the development of new 
products preclude the capitalization of internal develop-
ment expenses as an intangible asset until marketing 
approval from a regulatory authority is obtained in a 
major market such as the United States, the European 
Union, Switzerland, China or Japan. Payments made to third parties such as contract 
research and development organizations in compensa-
tion for subcontracted R&D, that are deemed not to 
transfer intellectual property to Novartis are expensed 
as internal R&D expenses in the period in which they are 
incurred. Such payments are only capitalized if they meet 
the criteria for recognition of an internally generated 
intangible asset, usually when marketing approval has 
been received from a regulatory authority in a major mar-
ket. Payments made to third parties to in-license or 
acquire intellectual property rights, compounds and 
products, including initial upfront and ",182,,page182_chunk003,13.4768,0.0142,0.1614,0.5039,0.4012,-11.0908,-6.5214,0.1,-6.5014,0.0,-6.5014
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"44
Novartis in Society  
Integrated Report 2024
About Novartis
Strategy and business model
Business review  
Appendix
Sustainability matters
Corporate governance, risk 
management and compensation
Grievances can be filed via webform or 
telephone with an independent external 
service, which is available 24/7. Allegations can also be raised with any 
manager or Country President, any 
employee of our ERC, People & 
Organization, Legal or Global Security 
teams, or any representative of the local 
workers council. Our process helps 
ensure that complaints are swiftly 
received, risk-assessed, prioritized, 
investigated and resolved.
Allegations that represent a higher risk to 
Novartis from a reputational, business, 
financial, legal, and/or quality or safety 
perspective are investigated centrally by 
dedicated investigators. Lower-risk cases 
are investigated or addressed locally. After closure of an investigation, we have 
a remediation process that allows for both 
the allegation and",44,,page44_chunk000,35.6991,0.0794,0.4877,0.5151,0.5068,-11.2507,-6.5499,0.2,-6.5099,0.0,-6.5099
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Estimates of fair value require the 
use of valuation techniques. These valuations require the 
use of management assumptions and estimates, includ-
ing the value of comparable assets in the market, amount 
and timing of future cash flows, outcomes and costs of 
research and development activities, probability of 
obtaining regulatory approval, long-term sales forecasts, 
actions of competitors, discount rates and terminal 
growth rates. The section “—Goodwill and intangible 
assets other than goodwill” in this Note 1 provides addi-
tional information on key assumptions that are highly sen-
sitive in the estimation of fair values using valuation tech-
niques. Goodwill and intangible assets other 
than goodwill
Goodwill arises on applying the acquisition method on 
the acquisition of a business and is the excess of the fair 
value of the consideration transferred to acquire the 
business over the underlying fair value of the net identi-
fied assets acquired. Goodwill is allocated to gro",178,,page178_chunk004,11.2462,0.0152,0.1396,0.5377,0.4182,-11.1106,-6.5309,0.1,-6.5109,0.0,-6.5109
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"We systematically integrate life-cycle 
assessment (LCA) methods in our R&D 
pipeline to calculate and improve the 
environmental impact of our products. We have implemented measures to reduce 
waste and emissions resulting from our 
clinical trials, and have obtained My 
Green Lab certification for 96% of our 
laboratories in technical R&D.
To accelerate progress across the 
pharmaceutical sector and other 
industries, we work closely with 
organizations that share our ambition to 
reduce the effects of climate change and 
nature loss, such as the World Business 
Council for Sustainable Development 
(WBCSD), the Sustainable Markets Initiative 
(SMI), the Pharmaceutical Environmental 
Group (PEG), and the Pharmaceutical 
Supply Chain Initiative (PSCI). We apply a shadow carbon price of USD 
100/tCO2e in decisions on strategic capital 
expenditure over USD 20 million. This price 
is reviewed annually. We further factor 
climate change risks and opportunities into 
our financial planning",26,,page26_chunk001,21.0473,0.0232,0.2535,0.4744,0.4081,-11.135,-6.5354,0.1,-6.5154,0.0,-6.5154
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"We also work through industry associations 
to advocate for policies that support a sustainable ecosystem for innovative medicines. We are focusing our efforts on core therapeutic areas and shifting more of our portfolio to new 
technology platforms such as cell and gene therapy, radioligand therapy, and xRNA. To do this, 
we need to have clear strategic objectives, be efficient and set clear priorities, with a focus on 
projects that have the highest potential. We also have a clear AI strategy and are investing in 
the enabling infrastructure, capabilities, and external partnerships needed to scale our most 
promising AI use cases across the R&D continuum. Building trust with society is part of our corporate strategy. We have developed an ESG 
strategic roadmap with clear targets on material ESG topics. We are also taking steps to further 
strengthen our approach to external partner ESG risk. We monitor changes to ESG regulations, 
particularly regarding new reporting and due diligenc",54,,page54_chunk002,26.0454,0.0246,0.308,0.5515,0.4784,-11.179,-6.5355,0.1,-6.5155,0.0,-6.5155
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Therefore, even 
those systems determined to be effective may not pre‑
vent or detect misstatements and can provide only rea‑
sonable assurance with respect to financial statement 
preparation and presentation. Also, projections of any 
evaluation of effectiveness to future periods are subject 
to the risk that controls may become inadequate because 
of changes in conditions, or that the degree of compli‑
ance with the policies or procedures may deteriorate. The Company’s management assessed the effective‑
ness of the Company’s internal control over financial 
reporting as of December  31, 2024. In making this 
assessment, it used the criteria established in Internal 
Control—Integrated Framework (2013) issued by the 
Committee of Sponsoring Organizations of the Tread‑
way Commission (COSO). Based on our assessment, 
management concluded that, as of December 31, 2024, 
the Company’s internal control over financial reporting 
is effective based on those criteria. KPMG AG, Switzerland, a",156,,page156_chunk001,26.7048,0.0143,0.3,0.4971,0.438,-11.1294,-6.5182,0.0,-6.5182,0.0,-6.5182
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"04
Novartis in Society  
Integrated Report 2024
In our first full-year as a pure-play 
medicines company, Novartis delivered 
strong results, with double-digit growth 
in sales and net profit in 2024. The 
performance validates our strategy 
and gives us confidence that we are 
well prepared to grow by focusing 
on our key therapeutic areas and 
technology platforms. The strategic shift from a diversified life 
sciences company to a focused medicines 
organization over the last decade has 
proven to be the right path forward. With 
the divestment of our non-core activities 
in animal health, vaccines and generics, 
among others, we were able to free up 
resources and strengthen our position in 
fast-growing and highly innovative medical 
fields such as xRNA, radioligand therapy 
and gene and cell therapy. Our recent breakthroughs in breast 
cancer and kidney and blood diseases 
demonstrate that our operational focus 
strengthens our ability to deliver high-value 
medicines that allevia",4,,page4_chunk000,29.342,0.0284,0.3478,0.4792,0.4398,-11.1862,-6.5463,0.1,-6.5263,0.0,-6.5263
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"69
Novartis in Society  
Integrated Report 2024
About Novartis
Strategy and business model
Business review  
Appendix
Sustainability matters
Corporate governance, risk 
management and compensation
Global Reporting Initiative (GRI) content index
Disclosure	 Disclosure	
UN	
number	
title	
SDG	
Reference
GRI 1	
Foundation 2021
GRI 2	
General Disclosures 2021
The organization and its reporting practices	
	
	
2-1	
Organization details	
	
p. 7, p. 10
2-2	
Entities included in the organization‘s sustainability reporting p. 3
	
	
	
Reporting Criteria
2-3	
Reporting period, frequency and contact point	
	
p.3
2-4	
Restatements of information	
	
p. 60–62
2-5	
External assurance	
	
p. 72 Activities and workers 2-6 Activities, value chain and other business relationships p. 7, p. 15, p. 17 2-7 Employees 8 10 p. 10, p.60 2-8 Workers who are not employees 8 p. 60 Governance 2-9 Governance structure and composition 5 16 p. 48–50 2-10 Nomination and selection of the highest governance body 5 16 p. 48 A",69,,page69_chunk000,24.7024,0.0498,0.3301,0.531,0.4707,-11.1977,-6.5464,0.1,-6.5264,0.0,-6.5264
