User Query,Extracted Sentences,Chunk Context,Page,Document,Methods,Fused Score,Semantic Similarity,Final Score,Original Score,Context Score
"How does the organization interact with its different stakeholders (customers, users, suppliers, employees, regulators, investors, government, society)?","- Reliance collaborates with its contractors and suppliers to build contractor capacity, invest in R\&D, ensure business continuity through suppliers' new generation leaders, and establish long-term agreements.
- Reliance is also building business continuity with its suppliers' new generation leaders who are keen on digital initiatives and support the Company's current roll-out plans.
- Long-term agreements have been established with packaging suppliers to reduce system costs, including joint programmes with vendors to develop new products that offer alternate grades, lower dosage, and better product quality.
- These collaborative efforts aim to build trust and establish long-term partnerships with contractors and suppliers to achieve the Company's business objectives.","Supplier Collaboration: Reliance collaborates with its contractors and suppliers to build contractor capacity, invest in R\&D, ensure business continuity through suppliers' new generation leaders, and establish long-term agreements. Major OEM contractors have established new skill development centres for Hazira,

Dahej and Vadodara, and have operationalised their skill centre in Jamnagar to cater to the Company's skilled resource requirements Mechanical maintenance contractors have arranged train-the-trainer sessions through OEMs. In addition, contractors are investing in research and development (R\&D) to continuously develop new tools, clamp design, and standard operating procedures to increase productivity and reduce lead times. Reliance is also building business continuity with its suppliers' neangeneration leaders who are keen on digital initiatives and support the Company's current roll-out plans Long-term agreements have been established with packaging suppliers to reduce system costs, including joint programmes with vendors to develop new products that offer alternate grades, lower dosage, and better product quality. Reliance is capturing the risk of high spend critical OEM service providers across business continuity, compliance, and financial risk. These collaborative efforts aim to build trust and establish long-term partnerships with contractors and suppliers to achieve the Company's business objectives. ## Make in India and Development

of India's Engineering Talent: Reliance has taken several initiatives to promote local sourcing and indigenisation of its supply chain. These include the replacement of imported Spin Finish oil with in-house recipes and indigenous manufacture, and development of alternate lubricity additive from a local source for the refinery. Reliance has also onboarded local suppliers to de-risk single source overseas suppliers and developed local integrators to supply low spend spares/consumables currently supplied by multiple tail spend vendors. ## Launch of Digital Platform

Applications for Procurement and Contracts: Reliance has launched a digital Procurement and Contracts (PRC) platform that uses Industry 4.0
technologies to streamline end-to-end procurement processes. The platform includes several applications such as SourcingFirst, SupplierFirst, WellSpent and BuyerFirst, which ensure compliance with the Company's sourcing policy, provide real-time visibility of the sourcing cycle, and minimise risk. The PRC platform has developed multiple digital tools that enhance efficiency and address digital challenges faced by both buyers and suppliers. One such tool is the Automated Measurement Sheet (Green Channel), which considerably reduces invoicing lead time. This enables suppliers/contractors to receive quicker payment and better payment visibility. It also helps Reliance and its suppliers/ contractors to reduce paper usage and manual labor.",112,ril_pdf_pages_semantic_p112_c1,"BM25, TF-IDF",0.026862026862026864,0.6013059020042419,0.0430143221539601,7.291262171136232,1
"How does the organization interact with its different stakeholders (customers, users, suppliers, employees, regulators, investors, government, society)?",The Company also takes conscious measures to enhance the capabilities of its partners and suppliers to broaden growth opportunities for them. | Reliance's unstinting support for community developmental imperatives will aim to empower and enrich many more community members so they can become equal partners and contributors to the nation's success and secure a sustainable future for themselves and India. | Strengthening its social and relationship capital through trust-led and transparent stakeholder engagement will continue to be critical to help Reliance achieve long-term sustainable success.,The Company also takes conscious measures to enhance the capabilities of its partners and suppliers to broaden growth opportunities for them. Reliance stage focused on encouraging its suppliers and partners to embrace sustainable sourcing practices to minimise the environmental impact of the Company's operations and that of its value chain. Reliance's unstinting support for community developmental imperatives will aim to empower and enrich many more community members so they can become equal partners and contributors to the nation's success and secure a sustainable future for themselves and India. Strengthening its social and relationship capital through trust-led and transparent stakeholder engagement will continue to be critical to help Reliance achieve long-term sustainable success.,112,ril_pdf_pages_semantic_p112_c3,"BM25, TF-IDF",0.02667140825035562,0.5898526906967163,0.042403610171498476,9.831693133965011,2
"How does the organization interact with its different stakeholders (customers, users, suppliers, employees, regulators, investors, government, society)?","The Company remains committed to creating new opportunities for its partners and suppliers to prosper and enhance value creation for their stakeholders in turn. | As a socially responsible industry leader, Reliance is deeply committed to enhancing the lives and aspirations of communities across the country. | Through its CSR initiatives, Reliance has catalysed development in education, healthcare, and environmental and social development in underserved and marginalised sections of society. | In addition, Reliance partners with various organisations and government bodies to undertake development projects for livelihood enhancement, infrastructure, water management, and disaster management to create a positive and lasting impact on the communities it serves.","The Company remains committed to creating new opportunities for its partners and suppliers to prosper and enhance value creation for their stakeholders in turn.
! [img-246.jpeg](img-246.jpeg)

## Education

Reliance Foundation aims to provide quality education to underprivileged children, enhance digital literacy, promote vocational training, and support research and development in the education sector.
! [img-247.jpeg](img-247.jpeg)

Disaster Management
Reliance Foundation assists in providing immediate assistance during natural disasters such as floods and earthquakes and supporting long-term rehabilitation efforts of affected communities. ## Community <br> Development

## Building Vibrant

Communities
The commitment to 'care' and the philosophy of 'doing good to others before doing well for ourselves' underlines every action undertaken by Reliance. The Company's CSR policy is drafted in line with the provisions of Schedule VII of Section 135 of the Companies Act 2013 by a Board-level CSR Ĕ Governance (CSRĔG) Committee and the CSR team. It outlines the organisation's core developmental focus areas, related interventions, and governance procedures for approving programme budgets and monitoring beneficiary outreach and impact. As a socially responsible industry leader, Reliance is deeply committed to enhancing the lives and aspirations of communities across the country. Through its CSR initiatives, Reliance has catalysed development in education, healthcare, and environmental and social development in underserved and marginalised sections of society. In addition, Reliance partners with various organisations and government bodies to undertake development projects for livelihood enhancement, infrastructure, water management, and disaster management to create a positive and lasting impact on the communities it serves.

## Rural Transformation

Reliance Foundation empowers marginalised communities to become self-reliant through the Rural Transformation programme that is being implemented in 16 states and two Union Territories has reached over 2.7 million people during FY 2022-23. The programme is built on two complementary pillars - Reliance Foundation Bharat India Jodo (RFBO) and Reliance Foundation Information Services (RFIS). Under these initiatives targeted interventions such as building
climate-resilience, enabling women's entrepreneurship and strengthening agricultural value chains are implemented to enhance skills related to sustainable farming to create a whole new ecosystem of sustainable livelihoods in India's hinterland. ## 2.1 MILLION + PERSONS REACHED IN FY 2022-23

## Health for All

The power of empathy and care to overcome seemingly unsurmountable challenges has never felt closer to the heart than when humanity came together to fight the pandemic and rebuild their lives.",107,ril_pdf_pages_semantic_p107_c1,"BM25, TF-IDF",0.023597626752966557,0.5886502265930176,0.03748837508815778,10.241535570346581,4
"How does the organization interact with its different stakeholders (customers, users, suppliers, employees, regulators, investors, government, society)?","""For Reliance, the mission to grow business has always gone hand in hand with nurturing societal evolution and strengthening the nation's resilience."" | ""The strong trust based relationships the Company shares with community members, partners, suppliers, customers and others have strengthened Reliance's ability to pursue untapped opportunities and persevere against all odds."" | ""Regular engagement and feedback mechanisms enable Reliance to track vendor and partner satisfaction levels and respond to their changing needs efficiently.""","## Social and Relationship Capital

Creating shared prosperity: nurturing self-reliant and sustainable communities

## HIGHLIGHTS OF FY 2022-23

! [img-239.jpeg](img-239.jpeg)

## Integrated and aligned with

national and global standards
UN SDGs
! [img-240.jpeg](img-240.jpeg)

## 20

Principle 4
Principle 8
e-INDOS
e-INDOS
e-INDOS
e-INDOS
Material Topics
Community Development
Customer Satisfaction
Sustainable Supply
Chain Management
! [img-241.jpeg](img-241.jpeg) For Reliance, the mission to grow business has always gone hand in hand with nurturing societal evolution and strengthening the nation's resilience. Reliance has identified strengthening its Community Engagement Capital as one of its ten tenets of institutional leadership capacity building. Guided by its philosophy, 'We Care,' Reliance integrates its commitment to empowering communities in every venture it undertakes. The Company believes that serving the community that supports and sustains the business is its 'Corporate Moral Responsibility', going beyond the legal definition of Corporate Social Responsibility.' The Company is recognised as a 'National Institution' for its social and development initiatives that aim to ensure that no Indian is left behind on the path of progress. The strong trust based relationships the Company shares with community members, partners, suppliers, customers and others have strengthened Reliance's ability to pursue untapped opportunities and persevere against all odds. 249 MILLION
REGISTERED RETAIL
CUSTOMER BASE
439.3 MILLION

30 SUBSCRIBERS

## 10,500+

CUSTOMERS FOR CHEMICALS AND MATERIALS ACROSS INDIA

REAS MORE ABOUT THE INITIATIVES OF RELIANCE FOURDATION IN THE COMPANY'S COR REPORT

## 20

that meet customers' ever-changing needs across its business units. The Company enjoys a consistently high customer retention rate and attracts new customers due to its focus on delivering a superior experience and products. Regular customer satisfaction surveys garner valuable feedback to continually scale the impact of the Company's endeavours to deepen customer-centricity. Reliance focuses on generating shared prosperity across the value chain to promote equitable and inclusive development of the larger ecosystem. A detailed Code of Conduct and its stringent implementation ensures that value chain partners and other stakeholders are aligned with the Company's principles of ethics, integrity and transparency. Regular engagement and feedback mechanisms enable Reliance to track vendor and partner satisfaction levels and respond to their changing needs efficiently. As Reliance looks to usher in a new era of sustainable growth for India and the Company, it will continue to create opportunities for its network of partners and suppliers to prosper and enhance value creation for their stakeholders in turn.
! [img-242.jpeg](img-242.jpeg)",106,ril_pdf_pages_semantic_p106_c0,"BM25, TF-IDF",0.029418126757516764,0.5802660584449768,0.046488467217935724,11.337982772359522,3
"How does the organization interact with its different stakeholders (customers, users, suppliers, employees, regulators, investors, government, society)?","The Report outlines RIL's commitment to stakeholder value creation, and defines the actions taken and outcomes achieved for its stakeholders.","## 0

## Reliance's success is a reflection of India's capabilities, the talent of her people, and the potential of her entrepreneurs, engineers, managers and workers. Shri Dhinabhai H. Ambani
Founder Chairman

## 10

## Reliance Industries Limited (RIL) is a Fortune Global 500 company and the largest private sector corporation in India. Over the last four decades, Reliance has emerged as one of India's most valuable, stakeholder-centric organisations. It has built important assets for India, innovating and investing for a better future for all Indians. The one unifying thread that runs through everything we have accomplished at Reliance is the spirit of Care and Empathy. India's largest company
by

## MARKET CAPITALISATION*

## 717,72,456 cRORE

## REVENUE

## 79,74,864 cRORE

## NET PROFIT

## 773,670 cRORE

## Proud champion

of Make In India

## FORTUNE GLOBAL 500

\#88

FORBES BEST EMPLOYER
\#20

Among the largest private sector investor in capital assets in India

* Market Capitalisation is as on July 20, 2023, as-demence of financial services undertaking post price discovery thereof Note 1: All figures are as on for the year ended March 31, 2023
Note 2: All figures for FY 2022-23 are excluding financial services

About this Report
The Reliance Integrated Annual Report has been prepared in alignment with the Integrated Reporting «IR» Framework laid down by the Value Reporting Foundation (VRF). In preparation of the Report, GRI Standards, National Voluntary Guidelines (NVGs), United Nations Sustainable Development Goals (UN SDGs) and 13 other frameworks were referenced. The Report outlines RIL's commitment to stakeholder value creation, and defines the actions taken and outcomes achieved for its stakeholders. Attending the $46^{\text {th }}$ AGM Online
RIL invites the participation of all shareholders at its $46^{\text {th }}$ Annual General Meeting (AGM), to be held on August 28, 2023. Click here to join. Corporate Overview
2 - Reliance at a Glance
4 - Stakeholder Value-Creation
6 - Key Performance Indicators
8 - Chairman and Managing Director's Statement
! [img-1.jpeg](img-1.jpeg)

As the Amrut kaal unfolds, India will witness an unprecedented explosion in economic growth and opportunities. From a 3 trillion-dollar economy, India will grow to become a 40 trillion-dollar economy by 2047. Shri Mukesh D. Ambani
Chairman and Managing Director

12 - We Serve - Fulfilling Aspirations of a New India
14 - We Connect - Ushering in the Next Phase of India's Digital Revolution
16 -",1,ril_pdf_pages_semantic_p1_c0,"BM25, TF-IDF",0.021637426900584796,0.5688083171844482,0.03394497528410795,7.310071536729756,2
"How does the organization interact with its different stakeholders (customers, users, suppliers, employees, regulators, investors, government, society)?","Our mission is to maximise stakeholders' value by finding, producing and marketing hydrocarbons and to provide sustainable growth while catering to the needs of customers, partners, employees and the local communities in which we do business. | We will conduct our business in a manner that protects the environment as well as the health and safety of our employees, contractors and the local communities in which we do business.","## VISION

To be a major contributor to India's Gas based economy supplying $\sim 30 \%$ of India's production.

## MISSION Our mission is to maximise stakeholders' value by finding, producing and marketing hydrocarbons and to provide sustainable growth while catering to the needs of customers, partners, employees and the local communities in which we do business. We will conduct our business in a manner that protects the environment as well as the health and safety of our employees, contractors and the local communities in which we do business.
! [img-166.jpeg](img-166.jpeg)

E\&P LIFE CYCLE AND PORTFOLIO
! [img-167.jpeg](img-167.jpeg)

## PORTFOLIO

| Block | Country | Partner | RIL Stake | TV Average <br> (a/year) | Status |
| :--: | :--: | :--: | :--: | :--: | :--: |
| Conventional |  |  |  |  |  | | KG-0WN-98/3 | India | bp-33.33\% | 66.67\% | 2,90,230 | R Cluster Field Producing from December 2020 |
|  |  |  |  |  | Satellite Cluster: Producing from April 2021 |
|  |  |  |  |  | MJ Field: Development activities underway |
| NEC-OSN-97/2 | India | bp-33.33\% | 66.67\% | 2,05,520 | FDP submitted; under review with Go |
| KG-UDWHP-2018/1 | India | bp-40.00\% | 60.00\% | 3,74,093 | Exploration activities ongoing | | Unconventional |  |  |  |  |  |
| SPEEast-CBM-2001/1 | India | - | 100.00\% | 1,22,317 | Development ongoing |
| SPEWest-CBM-2001/1 | India | - | 100.00\% | 1,23,552 | Producing |

## PERFORMANCE UPDATE

Revenues and EBITDA were up '20.3\% and 149.0\% respectively. This was mainly due to higher price realisation along with increase in the gas production as compared to FY 2021-22.

## INDUSTRY OVERVIEW

2022 was another volatile year for global oil markets on account of unprecedented challenges. At the start of the year, strong oil demand growth was expected as the economy continued its recovery from the global pandemic. However, Russia-Ukraine conflict introduced huge geopolitical uncertainties and caused energy prices to soar. Global oil demand in CY 2022 grew over 2 million tz/d from 2021 but remained below pre-pandemic levels. The Brent crude oil price averaged $\$ 96.2 / \mathrm{t} /",60,ril_pdf_pages_semantic_p60_c0,"BM25, TF-IDF",0.017243867243867245,0.5655403137207031,0.026995969334722085,6.860192206812023,3
"How does the organization interact with its different stakeholders (customers, users, suppliers, employees, regulators, investors, government, society)?","- Reliance builds strong and long-lasting relationships with its supply chain partners through collaboration, communication, supplier development and performance management.
- Reliance is deeply invested in fostering community wellbeing through various development initiatives in partnership with competent NGOs.
- Reliance Foundation collaborated with several NGOs through strategic partnerships, knowledge partnerships and partnerships for implementation support.
- Reliance foundation reached more than 7.5 million people through it's various interventions.
- Reliance generated value for communities by facilitating sustainable development, fostering local economic growth, and preserving natural resources.","## EMPLOYEES

Fostering a culture of 'We Care' through promoting a positive work environment, prioritising diversity and inclusion, supporting employee wellbeing and safety, and engagement activities. The Company's investment in advanced technology provides employees a platform to upskill. It also helps streamline and automate daily processes that allow employees to utilise their time efficiently. ## INVESTORS

To ensure long-term business sustainability and create new revenue streams, the company is investing in multiple opportunities, including $₹ 75,000$ crore in the New Energy business, and ₹2 lakh crore in the pan-India SG rollout plan. ## PAT DURING FY 2022-23

₹73,670 CRORE

## CUSTOMERS

Reliance Retail serves 249 million registered customers through its network of physical stores and digital commerce platforms across consumption baskets. With 439.3 million subscribers, Reliance Jio has increased digital connectivity for people across the country. Jio also launched its SG services across 2,300+ cities/towns. ## SUPPLIERS

## Reliance builds strong and long-lasting relationships with its supply chain partners through collaboration, communication, supplier development and performance management. JioMart has showcased 60,000 artisan-made products representing 98 indigenous crafts, creating opportunities for communities and meeting the demand for locally made products. ## NGO

Reliance is deeply invested in fostering community wellbeing through various development initiatives in partnership with competent NGOs. In FY 2022-23, Reliance Foundation collaborated with several NGOs through strategic partnerships, knowledge partnerships and partnerships for implementation support. These interventions were carried out in the areas of rural transformation, women empowerment, skilling, and disaster management, among others. ## COMMUNITIES

In FY 2022-23 Reliance foundation reached more than 7.5 million people through it's various interventions. During FY 2022-23,
through it's Rural
Transformation initiatives, 2.7+ million rural people supported to augment their livelihoods. Reliance generated value for communities by facilitating sustainable development, fostering local economic growth, and preserving natural resources. Reliance Foundation empowers marginalised communities through its various programmes that contribute to sustainable development goals.
! [img-196.jpeg](img-196.jpeg)",82,ril_pdf_pages_semantic_p82_c0,"BM25, TF-IDF",0.025708635464733027,0.5652567744255066,0.040240615822409204,10.163172340611242,3
"How does the organization interact with its different stakeholders (customers, users, suppliers, employees, regulators, investors, government, society)?","The Board of Directors would also like to express their sincere appreciation for the assistance and co-operation received from the financial institutions, banks, government and regulatory authorities, stock exchanges, customers, vendors, members, debenture holders and debenture trustee during the year under review.","Any member interested in obtaining such information may address their email to rjagmagri.com

## General

Your Directors state that no disclosure or reporting is required in respect of the following matters as there were no transactions on these matters during the year under review:

- Details relating to deposits covered under Chapter V of the Act
- Issue of equity shares with differential rights as to dividend, voting or otherwise.
- Issue of shares (including sweat equity shares) to employees of the Company under any scheme save and except Employees' Stock Options Scheme referred to in this Report.
- Neither the Managing Director nor the Whisle-time Directors of the Company receive any remuneration or commission from any of its subsidiaries.
- No significant or material orders were passed by the Regulators or Courts or Tribunals which impact the going concern status and Company's operations in future.
- No fraud has been reported by the Auditors to the Audit Committee or the Board.
- There has been no change in the nature of business of the Company.
- There is no proceeding pending under the Insolvency and Bankruptcy Code, 2016. - There was no instance of one-time settlement with any Bank or Financial Institution. ## Acknowledgement

The Board places on record its deep sense of appreciation for the committed services by all the employees of the Company. The Board of Directors would also like to express their sincere appreciation for the assistance and co-operation received from the financial institutions, banks, government and regulatory authorities, stock exchanges, customers, vendors, members, debenture holders and debenture trustee during the year under review. For and on behalf of the Board of Directors

## Mukesh D. Ambani

Chairman and Managing Director Mumbai, July 21, 2023

- Issue of shares (including sweat equity shares) to employees of the Company under any scheme save and except Employees' Stock Options Scheme referred to in this Report.",143,ril_pdf_pages_semantic_p143_c3,"BM25, TF-IDF",0.023431077007399288,0.5644610524177551,0.03665700739427735,8.517481582189946,3
"How does the organization interact with its different stakeholders (customers, users, suppliers, employees, regulators, investors, government, society)?","- Reliance SMART believes in establishing a strong connection with customers that goes beyond mere transactions.
- The Company aims to become a part of customers' lives and engage with them through various activities and events.
- Reliance Retail also supports women entrepreneurs by collaborating with groups such as Women Entrepreneurs India (WIE) to organise seminars, knowledge sessions, and exhibitions.
- Reliance's efficient supply chain system includes suppliers, distributors, and logistics partners, both local and global, to source raw materials, manage distribution, and deliver products on time to customers.
- Reliance Retail fosters strong trust-based relationships with its vendor partners by providing a transparent and supportive environment for engagement and deploying comprehensive training and development programmes.","! [img-253.jpeg](img-253.jpeg)

## Engaging with Customers Through Reliance Smart

Reliance SMART believes in establishing a strong connection with customers that goes beyond mere transactions. The Company aims to become a part of customers' lives and engage with them through various activities and events. These activities are designed to appeal to different age groups and demographics, including in-store celebrations of festivals and community events such as singing competitions and park clean-ups. To create personalised experiences, Reliance Retail has implemented customised outreach programmes. For example, the Arthi Sangiklar event, which focused on senior citizens, was successful in bringing seniors to the store for a day filled with fun activities. Similarly, women are invited to participate in quarterly Women's Fun Day activities, providing a chance to connect with store teams on a more personal level. Reliance Retail also supports women entrepreneurs by collaborating with groups such as Women Entrepreneurs India (WIE) to organise seminars, knowledge sessions, and exhibitions. Reliance SMART prioritises the health and well-being of its customers, partnering with pharmaceutical companies to conduct health-related activities. These activities include offering complete health packages at a discounted rate, free eye check-ups, and providing low-cost spectacles to
those in need. The Company firmly believes that health is a state of complete physical, mental, and social well-being, and it actively seeks to promote this philosophy through its customer outreach programmes.

## Reinvigorating the Supply Chain for New India

Reliance's efficient supply chain system includes suppliers, distributors, and logistics partners, both local and global, to source raw materials, manage distribution, and deliver products on time to customers. The Company uses various procurement methods, including direct purchasing, outsourcing, and strategic partnerships, to secure high-quality raw materials at competitive prices. Reliance has a robust state-of-the art logistics infrastructure, including warehouses, distribution centres, and transportation fleet, Digitisation and automation enable the Company to optimise supply chain operations and enhance efficiency and transparency. Reliance deploys several strategies, including collaboration, communication, supplier development and performance management, to develop and grow a reliable and efficient supply chain to run and grow disruption-free operations.

## Retail

Reliance Retail fosters strong trust-based relationships with its vendor partners by providing a transparent and supportive environment for engagement and deploying comprehensive training and development programmes. These programmes focus on improving the work environment and operational excellence of vendor facilities, including technical skills, quality assurance, safety, cost and waste reduction and people management.",111,ril_pdf_pages_semantic_p111_c0,"BM25, TF-IDF",0.027106227106227107,0.5643959641456604,0.04240487228819739,10.602276806821303,3
"How does the organization interact with its different stakeholders (customers, users, suppliers, employees, regulators, investors, government, society)?","- Reliance supports and encourages its suppliers to indigense, expand their capabilities, and grow their economic returns.
- The Company has established long-term relationships with leading Indian engineering companies, raw material suppliers, and industrial goods manufacturers and procured 75% of goods and services (non-crude/nonheedstock) from indigenous suppliers in FY 2022-23.
- Reliance has launched the 'Supplier Relation Management (SRM)' programme to engage in constructive dialogue with critical OEM (Operations and Maintenance) contractors who provide services across the manufacturing sites.
- The SRM programme aims to build mutually beneficial relationships with the Company's strategic service providers to drive higher and more satisfying service levels and promote quality, productivity, innovation, and ethical value-based association.","## Supplier Relationship Management

The Company has made sustained investments in mega projects and operations that have contributed to the development of India's supplier base in the chemicals and engineering sectors. Reliance supports and encourages its suppliers to indigense, expand their capabilities, and grow their economic returns. The Company has established long-term relationships with leading Indian engineering companies, raw material suppliers, and industrial goods manufacturers and procured 75\% of goods and services (non-crude/nonheedstock) from indigenous suppliers in FY 2022-23. Reliance has launched the 'Supplier Relation Management (SRM)' programme to engage in constructive dialogue with critical OEM (Operations and Maintenance) contractors who provide services across the manufacturing sites. The SRM programme aims to build mutually beneficial relationships with the Company's strategic service providers to drive higher and more satisfying service levels and promote quality, productivity, innovation, and ethical value-based association. Thirty contractors have been selected to participate in the first phase of this programme. Reliance delivers superior products and services to its customers by working with its contractors to ensure that their employees are competent and that work is carried out in a safe environment in compliance with statutory requirements. Some of the initiatives on this front include:

- Standardisation of PPEs for contract workmen
- Fair \& transparent practices of statutory compliance
- Contractor performance evaluation, including safety and environment performance
- Trade \& safety test for all contract workmen
- Focus on safety practices and records during new contractor registration
- Pre-medical check-ups for all contract workmen
- Weekly visit of safety ambassadors to plants for improvement of the safety of contract workmen
- Training for field personnel for safe handling of hazardous chemicals by vendors


## Sustainable Supply

## - Chain Management

Reliance has implemented several initiatives in its supply chain to promote sustainable sourcing, reduce its environmental impact, and promote supplier engagement. The Company's sustainable sourcing ethos focuses on following eight parameters:

## Green Packaging: Reliance focuses

on using recycled plastic/PET flakes, returnable palled/cubes management, optimisation of bag specifications, and palletisation to reduce material usage and ensure safe handling and faster turnaround. Environment Protection: Reliance aims to reduce wood consumption by replacing pine-wood platters with plastic pallets, bring down paper consumption through the use of 5 -ply recycle cartons, and prefer energy efficient products. The Company makes procurement decisions based on energy efficiency and procures energy-efficient LED/solar lights. Reliance also focuses on catalyst regeneration/rare metals reuse.",112,ril_pdf_pages_semantic_p112_c0,"BM25, TF-IDF",0.028484848484848488,0.5521054267883301,0.04421148791457668,9.896620578546367,3
"How does the organization interact with its different stakeholders (customers, users, suppliers, employees, regulators, investors, government, society)?",Community welfare and philanthropy are deeply ingrained in Reliance's DNA. | Reliance's endeavours to enhance livelihoods focus on skill-building and creating employment opportunities to uplift the economic status of individuals. | Reliance CSR initiatives are a testament to the Company's commitment to creating empowered citizens and enhancing the lives of those in need while serving as a beacon of inspiration for other like-minded organisations to join hands to build a New India and craft a better tomorrow for all. | The Company remains committed to creating new opportunities for its partners and suppliers to prosper and enhance value creation for their stakeholders in turn.,"## Management Approach

Community welfare and philanthropy are deeply ingrained in Reliance's DNA. The Company's Corporate Social Responsibility (CSR) approach and programmes are strategically designed to positively impact communities by addressing issues critical to India, including health, education, and livelihoods. The Company's CSR initiatives aim to enhance access to healthcare facilities promote healthy living habits, and improve learning opportunities for children and youth, especially those in underprivileged communities. Reliance's endeavours to enhance
livelihoods focus on skill-building and creating employment opportunities to uplift the economic status of individuals. Health and Education initiatives were the focus of attention in 2022, with significant events, programmes, and influence throughout the year. Gender parity and inclusivity are also prioritised in all initiatives. This holistic approach reflects the Company's unwavering commitment to building a stronger and inclusive India, ultimately contributing to the nation's holistic socio-economic development. Reliance CSR initiatives are a testament to the Company's
commitment to creating empowered citizens and enhancing the lives of those in need while serving as a beacon of inspiration for other like-minded organisations to join hands to build a New India and craft a better tomorrow for all. Reliance will continue to refine and broaden its portfolio of sustainable products and services to meet the evolving needs of customers. The Company remains committed to creating new opportunities for its partners and suppliers to prosper and enhance value creation for their stakeholders in turn. Focus Areas of Engagement
! [img-243.jpeg](img-243.jpeg)

Rural Transformation
Reliance Foundation's Rural Transformation programme promotes sustainable agriculture, rural livelihoods, and improving access to healthcare, education, and clean energy in rural India.
! [img-244.jpeg](img-244.jpeg)

Environment
Protecting the environment is one of the focus areas of the Company's CSR programme which fosters sustainable development through initiatives such as afforestation, renewable energy, and waste management.
! [img-245.jpeg](img-245.jpeg)

## Environment

## Arts, Heritage and

Culture
Reliance Foundation supports various art, heritage and cultural initiatives to preserve and promote India's rich cultural heritage. The focus areas include visual arts, music, dance, and theatre.
commitment to creating empowered citizens and enhancing the lives of those in need while serving as a beacon of inspiration for other like-minded organisations to join hands to build a New India and craft a better tomorrow for all. Reliance will continue to refine and broaden its portfolio of sustainable products and services to meet the evolving needs of customers.",107,ril_pdf_pages_semantic_p107_c0,"BM25, TF-IDF",0.018901660280970626,0.5471537113189697,0.029243773853794064,7.45744593221991,3
"How does the organization interact with its different stakeholders (customers, users, suppliers, employees, regulators, investors, government, society)?","Through this campaign, Reliance not only addresses customer needs but also educates them about the latest technology, helping them feel more comfortable and confident in their purchase decisions. Customers of all ages have responded positively to this approach, appreciating not only the Company's competitive pricing and wide range of products but also the knowledge and confidence they gain in making technology purchases. | The Company ensures that the customer is at the focal point of all decision-making processes related to delivering products, services, and experiences.","Through this campaign, Reliance not only addresses customer needs but also educates them about the latest technology, helping them feel more comfortable and confident in their purchase decisions. Customers of all ages have responded positively to this approach, appreciating not only the Company's competitive pricing and wide range of products but also the knowledge and confidence they gain in making technology purchases.

## Improving Customer Experience at Reliance Retail

Reliance Retail's Fashion Æ Lifestyle business emphasises strong customer-centricity in all business decisions. The Company has launched several initiatives to improve the customer experience for delivery, returns, order tracking, and refunds. The Net Promoter Score (NPS) is continuously tracked and through various initiatives, efforts are put to improve the matrix. The Company has introduced customer feedback
## Customer Satisfaction

## Initiatives

The Company ensures that the customer is at the focal point of all decision-making processes related to delivering products, services, and experiences. In line with this belief, Reliance Digital introduced multilingual customer support at its Contact Centre. Representatives can now communicate with customers in 10 different regional languages, ensuring that language is not a barrier to excellent service. Reliance Digital implemented new features on its reoQ app to improve its functionality and convenience for customers who can now purchase and renew the req Care Plan (RCP) directly from the reoQ app, streamlining the process and saving time. The Company promotes the reoQ app through its interactive Voice Response (IVR) and calls with customers, allowing them to easily raise repair and service requests without contacting the Contact Center. The Company also upgraded its WhatsApp Chabot, enabling customers to get answers to most of their queries. To better track and monitor call volumes across all channels, Reliance Digital migrated to the advanced Genepys platform. This has allowed the Company to revarnp its IVR and create multiple call queues to reduce customer wait times, resulting in consistently achieving a 99\% call answered ratio. Reliance has also implemented logic for autossignment of email tickets to resolver groups and of repeat emails leading to a 34\% reduction in complaint ratios compared to the previous year, with $98 \%$ of customer emails being actioned within the specified turn around time. Reliance Digital is proud to announce that its Contact Centre successfully renewed its ISO Certification, demonstrating the Company's commitment to maintaining the highest standards of quality and customer service.",110,ril_pdf_pages_semantic_p110_c2,"BM25, TF-IDF",0.026137303556658397,0.5469111800193787,0.04043208708735514,7.1731060606204355,2
