User Query,Keywords,Extracted Sentences,Chunk Context,Page,Heading,Document,BM25 Score,TF-IDF Score,Combined Lexical Score,Semantic Score,Dense Score,Neural Score,Neural Enhanced Score,Context Score,Final Enhanced Score,Sentence Similarity,Ultimate Score
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"These are: to maintain gender-balanced representation in management; to review our human resources practices beyond base pay to eliminate any further potential sources of bias from the system; and to make the requirements of the new EU Pay Transparency Directive our global minimum standard for pay equity and pay transparency reporting. Novartis is a member of the International Labour Organization Global Business and Disability Network and the Valuable 500, promoting inclusion for people with disabilities in the workplace. We also collaborate with international partners, such as Disability:IN, Purple Space and Business Disability Forum, to identify and develop best practice solutions to enable people with disabilities to participate as equal members of our organization. Examples of this work include increasing physical and digital accessibility while integrating disability perspectives in relevant standards and practices. In accordance with the UN Standards of Conduct for Business, we a",34,Fostering belonging,combined_novartis_chunk_1321,33.6446,0.0409,0.4584,0.5476,0.5209,-11.0662,-6.4385,0.1,-6.4185,0.0,-6.4185
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Fair value less costs of disposal reflects estimates of assumptions that market participants would be expected to use when pricing the asset or CGU, and for this purpose, management considers the range of economic conditions that are expected to exist over the remaining useful life of the asset. These valuations are classified as ""Level 3"" in the fair value hierarchy. The estimates used in calculating the net present values are highly sensitive and depend on assumptions specific to the nature of the Company's activities with regard to: - Amount and timing of projected future cash flows - Sales forecasts - Actions of competitors (launch of competing products, marketing initiatives, etc.) - Sales erosion rates after the end of a patent, loss of exclusivity or other intellectual property rights protection, and timing of the entry of generic competition - Outcome of research and development activities (compound efficacy, results of clinical trials, etc.) - Amount and timing of projected co",178,Goodwill and intangible assets other than goodwill,combined_novartis_chunk_0795,24.0537,0.0326,0.3328,0.5656,0.4958,-11.0761,-6.466,0.2,-6.426,0.0,-6.426
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"As part of our strategy as a focused innovative medicines company, we routinely evaluate external opportunities that could strengthen our portfolio by acquiring and divesting products, entering businesses or entering into strategic alliances and collaborations. Additionally, strategic deals with new technology platforms and ear-ly-stage companies contribute to our innovation. For example, in 2024, we closed the acquisitions of MorphoSys AG, Mariana Oncology and Kate Therapeutics, and entered into several strategic partnerships for the development and commercialization of innovative products across our core therapeutic areas. This strategy relies on our ability to identify strategic external business opportunities, which may be limited, including assessing the value of early-stage companies ahead of competition, and to close transactions with third parties on mutually acceptable terms. The market for clinical-stage assets and cutting-edge technology platforms within our core therapeutic",15,Context and potential impact,combined_novartis_chunk_0044,37.7709,0.0526,0.5246,0.529,0.5277,-11.1046,-6.452,0.1,-6.432,0.0,-6.432
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,Embed operational excellence,13,Deliver returns,combined_novartis_chunk_1192,14.5389,0.0466,0.2421,0.5463,0.455,-10.9889,-6.4356,0.0,-6.4356,0.0,-6.4356
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"We rank highly among industry peers in a range of key ESG ratings, and were honored to rank number one in the 2024 Access to Medicine Index. Fostering a culture of innovation depends on people. We aim to recruit, retain, and cultivate the best talent in the world. It's why we've rebuilt our organization to meet tomorrow's global healthcare challenges through a simpler organization, targeted hiring efforts, and investments in new facilities to serve patients around the world. Our approach delivered solid financial results. This past year saw double-digit growth in net sales and core operating income and improved core margins. Importantly, we delivered strong total shareholder returns for our shareholders over recent years.
! [img-0.jpeg](img-0.jpeg)
""We reached nearly 300 million patients with our innovative therapies — more than ever before. ""
Looking ahead, I'm confident we'll see sales growth average at least 5% annually over the five years to 2029, and reach 40% core operating incom",4,Chair's letter,combined_novartis_chunk_1155,37.755,0.0564,0.5302,0.5242,0.526,-11.1255,-6.4644,0.1,-6.4444,0.0,-6.4444
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"These challenges stem from a combination of demographic, social, and economic disparities — ranging from aging populations and poverty to inadequate healthcare infrastructure and workforce shortages. While pharmaceutical companies contribute through the development of innovative treatments, addressing these challenges requires the collective action of a larger ecosystem. Governments, payers, NGOs, and community organizations must all work together to develop the policies, infrastructure, and partnerships needed to ensure timely access to healthcare services and medicines. These systemic barriers also extend to the complex process of registering and distributing medicines globally. To bring a pharmaceutical product to market, a registration dossier containing evidence of the product's safety, efficacy, and quality must be submitted to regulatory authorities. Depending on the country, this process can take months or even years, influenced by the efficiency of the regulatory body and natu",39,Falsified medicines,combined_novartis_chunk_1352,29.8003,0.0364,0.4061,0.5337,0.4954,-11.0876,-6.4646,0.1,-6.4446,0.0,-6.4446
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"The Board receives regular briefings and trainings on ethics, risks and compliance, ESG and other relevant topics. In 2024, each Board member completed training on the following: - The US Healthcare Ecosystem, by Adam Fein - Adverse event refresher - Code of Ethics - External partner risk management - Antitrust / Fair Competition Policy updates - ""Fit to Commit"", which focused on anti-bribery, insider trading, conflicts of interest and D\&I - Data ethics and information management, covering key cybersecurity, information management and personal information risks, including AI use Our Chief Legal Officer also provides regular updates to the Board members on developments related to insider trading laws and regulations and briefs members of the Board and the Executive Committee on an annual basis on their respective duties. In addition, the Company offers a broad range of external training to its Board members.",117,Trainings,combined_novartis_chunk_0574,29.0173,0.0369,0.3977,0.5561,0.5086,-11.1269,-6.4854,0.2,-6.4454,0.0,-6.4454
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Employees are required to report actual or suspected incidents of misconduct and can do so in confidence while being protected against retaliation. The mechanism is also open to external parties. Regular surveys (Employee Engagement Survey and Ethics Survey) provide insights on how comfortable Novartis employees feel to speak up. ### Page 44 ###
Grievances can be filed via webform or telephone with an independent external service, which is available 24/7. Allegations can also be raised with any manager or Country President, any employee of our ERC, People \& Organization, Legal or Global Security teams, or any representative of the local workers council. Our process helps ensure that complaints are swiftly received, risk-assessed, prioritized, investigated and resolved.
Allegations that represent a higher risk to Novartis from a reputational, business, financial, legal, and/or quality or safety perspective are investigated centrally by dedicated investigators. Lower-risk cases are inve",43,SpeakUp grievance mechanism,combined_novartis_chunk_1372,32.5536,0.0705,0.4904,0.5065,0.5017,-11.1771,-6.5069,0.2,-6.4669,0.0,-6.4669
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Responsible use of personal information; ethical use of artificial intelligence (AI) Due diligence: We conduct ongoing human rights due diligence across our business and ensure that we have policies and management systems in place to support our commitments. External partners are regularly assessed and monitored against the labor and human rights provisions set out in our Third Party Code. We have a monitoring system in place that tracks remediation actions regarding human and labor rights at external partner sites, and their successful resolution through time-bound corrective action
plans. We collaborate with industry partners such as the Pharmaceutical Supply Chain Initiative (PSCI) on topicspecific supply-chain projects. Internal empowerment: We work to provide access to grievance mechanisms for those who may have been affected by human rights abuses. Stakeholder engagement: We engage across industries, listen to stakeholder concerns, and take individual or collective action. We als",37,Technology and human rights,combined_novartis_chunk_1338,34.0237,0.0432,0.4662,0.5877,0.5513,-11.1661,-6.4889,0.1,-6.4689,0.0,-6.4689
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"We set minimum, mandatory requirements for the management of water, waste, wastewater and pharmaceuticals in the environment. Each part of the organization
[^0] [^0]: ${ }^{1}$ Assessed for water stress, cyclones, flooding, and drought ${ }^{2}$ Using the University of Notre Dame Global Adaptation Initiative (ND-GAIN, 2023) Country Index and an asset tangibility indicator from the OECD (2021) to proxy sector-level vulnerability to physical hazards based on industries' dependence on physical assets ${ }^{3}$ Based on 2023 data
### Page 31 ###
is required to protect the environment by reducing risk; to ensure individuals are appropriately skilled, competent and fit for performing their tasks properly; and to comply with environmental regulation. We seek to minimize discharge of active pharmaceutical ingredients (APIs) into water systems, and do not dispose of waste containing APIs in landfill. We regularly measure water and air quality to make sure we remain within limits permitted by ap",30,Main policies,combined_novartis_chunk_1298,18.2723,0.0206,0.2465,0.5137,0.4335,-11.0745,-6.4926,0.1,-6.4726,0.0,-6.4726
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"We further engage with suppliers to support them in reducing their own emissions, and are leveraging partnerships to drive product and process innovation. We systematically integrate life-cycle assessment (LCA) methods in our R&D pipeline to calculate and improve the environmental impact of our products. We have implemented measures to reduce waste and emissions resulting from our clinical trials, and have obtained My Green Lab certification for 96% of our laboratories in technical R&D.
To accelerate progress across the pharmaceutical sector and other industries, we work closely with organizations that share our ambition to reduce the effects of climate change and nature loss, such as the World Business Council for Sustainable Development (WBCSD), the Sustainable Markets Initiative (SMI), the Pharmaceutical Environmental Group (PEG), and the Pharmaceutical Supply Chain Initiative (PSCI). We apply a shadow carbon price of USD 100/tCO₂e in decisions on strategic capital expenditure over ",25,Main policies,combined_novartis_chunk_1275,28.4267,0.0325,0.3841,0.497,0.4631,-11.1195,-6.4955,0.1,-6.4755,0.0,-6.4755
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"In our first full-year as a pure-play medicines company, Novartis delivered strong results, with double-digit growth in sales and net profit in 2024. The performance validates our strategy and gives us confidence that we are well prepared to grow by focusing on our key therapeutic areas and technology platforms. The strategic shift from a diversified life sciences company to a focused medicines organization over the last decade has proven to be the right path forward. With the divestment of our non-core activities in animal health, vaccines, and generics, among others, we were able to free up resources and strengthen our position in fast-growing and highly innovative medical fields such as xRNA, radioligand therapy, and gene and cell therapy. Our recent breakthroughs in breast cancer and kidney and blood diseases demonstrate that our operational focus strengthens our ability to deliver high-value medicines that alleviate society's greatest disease burdens. As we continue to accelerate ",4,Chair's letter,combined_novartis_chunk_1151,27.9466,0.0311,0.3763,0.4825,0.4507,-11.1127,-6.4958,0.1,-6.4758,0.0,-6.4758
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"We are investing to build a strong data, digital and IT foundation for our company. As part of our overall strategy, we focus on priority projects that can be scaled globally and have the highest impact. One focus area is implementing artificial intelligence (AI) use cases across our business. For example, through our strategic research collaboration with Isomorphic Labs, we have developed an AI model predicting protein folding to
reshape drug design. We are also exploring how AI can automate parts of clinical trial report writing. As part of our AI strategy, we are empowering employees to leverage AI-powered tools effectively and securely to enhance productivity and decisionmaking. In 2024, we launched an enterprise-wide AI upskilling campaign for employees, which includes supporting the adoption of Microsoft Copilot. We also established a 'Data Science Academy' for data scientists and other employees. ### Page 22 ###",21,Data science and digital technology,combined_novartis_chunk_1261,26.5946,0.0282,0.356,0.5774,0.511,-11.1384,-6.4964,0.1,-6.4764,0.0,-6.4764
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"In some member states, these include reforms to permit the reimbursed use of off-label medicines, despite the presence of licensed alternatives on the market. In the EU, governments influence the price of pharmaceutical products through their control of national healthcare systems that fund a large part of the cost of such products to patients. The downward pressure on healthcare costs in general in the EU, particularly with regard to prescription drugs, is intense. Increasingly strict analyses are applied when evaluating the entry of new products, and as a result, access to innovative medicines is limited based on strict
cost-benefit assessments. In addition, prices for marketed products are referenced within member states and across international borders, further impacting individual EU member state pricing. Member states also collaborate to enhance pricing transparency and have started conducting joint health technology assessments, joint pricing negotiations and/or joint purchasing",36,Direct governmental efforts to control prices,combined_novartis_chunk_0183,20.5543,0.0523,0.3214,0.5081,0.4521,-11.1477,-6.5227,0.2,-6.4827,0.0,-6.4827
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Our commitment to high ethical standards benefits our people, patients and society by promoting trust, transparency and responsible practices. By embedding ethics in our decision-making, we strengthen our relationships with stakeholders and contribute to a fairer, more accountable healthcare ecosystem. An ethical culture further reduces risks related to compliance, legal exposure, and reputational damage. Artificial intelligence (AI) is rapidly transforming industries, including ours, by enhancing business processes and supporting innovation. The rapid adoption of AI has created new risks, such as amplified biases, non-explainable outputs (black boxes), and automated decisionmaking processes requiring strong human oversight. We are committed to establishing a responsible use and development of AI within an embedded compliance structure.",42,Impact and risk management,combined_novartis_chunk_1363,29.0825,0.0282,0.3854,0.5435,0.4961,-11.1529,-6.506,0.1,-6.486,0.0,-6.486
