User Query,Keywords,Extracted Sentences,Chunk Context,Page,Heading,Document,BM25 Score,TF-IDF Score,Combined Lexical Score,Semantic Score,Dense Score,Neural Score,Neural Enhanced Score,Context Score,Final Enhanced Score,Sentence Similarity,Ultimate Score
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"We continue to prioritize 
platforms like RLT and RNA therapeutics, 
and increasingly integrate artificial 
intelligence and data science throughout 
our R&D activities. These tools are helping 
uncover potential ways to accelerate drug 
design and clinical trial processes. Through a combination of in-house R&D 
and targeted acquisitions and licensing 
agreements, we now have more than 
30 potential new high-value medicines 
in our pipeline and expect more than 
15 submission-enabling readouts over the 
next two years. We remain committed to environmental, 
social and governance (ESG) matters. We rank highly among industry peers in 
a range of key ESG ratings, and were 
honored to rank number one in the 2024 
Access to Medicine Index. Fostering a culture of innovation depends on 
people. We aim to recruit, retain, and cultivate 
the best talent in the world. It’s why we’ve 
rebuilt our organization to meet tomorrow’s 
global healthcare challenges through a 
simpler organization, target","We continue to prioritize 
platforms like RLT and RNA therapeutics, 
and increasingly integrate artificial 
intelligence and data science throughout 
our R&D activities. These tools are helping 
uncover potential ways to accelerate drug 
design and clinical trial processes. Through a combination of in-house R&D 
and targeted acquisitions and licensing 
agreements, we now have more than 
30 potential new high-value medicines 
in our pipeline and expect more than 
15 submission-enabling readouts over the 
next two years. We remain committed to environmental, 
social and governance (ESG) matters. We rank highly among industry peers in 
a range of key ESG ratings, and were 
honored to rank number one in the 2024 
Access to Medicine Index. Fostering a culture of innovation depends on 
people. We aim to recruit, retain, and cultivate 
the best talent in the world. It’s why we’ve 
rebuilt our organization to meet tomorrow’s 
global healthcare challenges through a 
simpler organization, target",5,,page5_chunk001,32.1322,0.0629,0.4327,0.5209,0.4944,-9.3535,-5.4214,0.1,-5.4014,0.5209,-5.9641
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"The Company’s continuing operations are engaged 
in the research, development, manufacturing, distribu-
tion, commercialization and sale of innovative medicines, 
with a focus on the core therapeutic areas: cardiovas-
cular, renal and metabolic; immunology; neuroscience; 
oncology; and established brands. 

Following the spin-off of the Sandoz business, on 
October 3, 2023, Novartis operates as a single global 
operating segment innovative medicines company that 
is engaged in the research, development, manufactur-
ing, distribution and commercialization and sale of 
innovative medicines.","The Company’s continuing operations are engaged 
in the research, development, manufacturing, distribu-
tion, commercialization and sale of innovative medicines, 
with a focus on the core therapeutic areas: cardiovas-
cular, renal and metabolic; immunology; neuroscience; 
oncology; and established brands. Following the spin-off of the Sandoz business, on 
October 3, 2023, Novartis operates as a single global 
operating segment innovative medicines company that 
is engaged in the research, development, manufactur-
ing, distribution and commercialization and sale of 
innovative medicines. The Company’s research, devel-
opment manufacturing and supply of products and func-
tional activities are managed globally on a vertically inte-
grated basis. Commercial efforts that coordinate 
marketing, sales and distribution of these products are 
organized by geographic region, therapeutic area and 
established brands.",188,,page188_chunk002,19.8546,0.031,0.2549,0.4934,0.4219,-9.405,-5.4933,0.1,-5.4733,0.4799,-5.9986
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"""The Board and its committees conduct a self-assessment once a year, covering topics including Board composition, purpose, scope and responsibilities; succession planning; Board processes and governance; interaction between the Board and the Executive Committee; Board meetings and pre-reading material; team effectiveness; and Board Chair and peer evaluation.""","Directors, Senior Management and Employees
﻿
113
Self-assessment
The Board and its committees conduct a self-assess-
ment once a year, covering topics including Board com-
position, purpose, scope and responsibilities; succession 
planning; Board processes and governance; interaction 
between the Board and the Executive Committee; Board 
meetings and pre-reading material; team effectiveness; 
and Board Chair and peer evaluation. Every third year, 
this process is conducted by an independent external 
consultant. The 2023 review was undertaken by the consulting 
firm Egon Zehnder and its results discussed with the 
Board of Directors and separately with the Executive 
Committee during the first half of 2024, where Egon 
Zehnder shared key observations and recommendations. The results of the 2023 in-depth assessment determined 
that Novartis has a Board that is performing well and 
improving, where Directors are highly engaged and have 
a good rapport, and where there is effective succes",117,,page117_chunk001,24.3201,0.0359,0.309,0.4983,0.4415,-9.3512,-5.4492,0.1,-5.4292,0.5676,-6.0455
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"Novartis in Society  
Integrated Report 2024
About Novartis
Strategy and business model
Business review  
Appendix
Sustainability matters
Corporate governance, risk 
management and compensation
the focuses and priorities of the 
different therapeutic areas 
•	 Discussed the Company’s ESG strategy, 
plans and developments, including 
updates on nonfinancial disclosure 
regulations and the nonfinancial 
reporting governance of the Company.","49
Novartis in Society  
Integrated Report 2024
About Novartis
Strategy and business model
Business review  
Appendix
Sustainability matters
Corporate governance, risk 
management and compensation
the focuses and priorities of the 
different therapeutic areas 
•	 Discussed the Company’s ESG strategy, 
plans and developments, including 
updates on nonfinancial disclosure 
regulations and the nonfinancial 
reporting governance of the Company. •	 Discussed and reviewed the annual 
Board self-evaluation including the 
2023 in-depth exercise performed by 
the external firm Egon Zehnder
•	 Discussed and assessed the 
geopolitical situation, with a special 
focus on the impact of the US election
•	 Received an update on the Southern 
Europe, Russia & Central Europe 
Cluster Business and the Company’s 
strategic ambitions and technology 
platforms in Slovenia
Novartis shares 
Novartis AG, the holding company, is a 
corporation organized under Swiss law, 
with its registered office in Basel. Ou",49,,page49_chunk000,34.6457,0.0716,0.4726,0.5002,0.4919,-9.4633,-5.4834,0.1,-5.4634,0.5647,-6.0804
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,No relevant sentences found,"The significance and usage of 
these inputs to each contingent consideration may vary 
due to differences in the timing and triggering events for 
payments or in the nature of the asset related to the con-
tingent consideration. If the most significant parameters for the Level 3 input 
were to change by 10% positively or negatively, or where 
the probability of success (POS) is the most significant 
input parameter, 10% were added or deducted from the 
applied probability of success, for contingent consider-
ation payables and contingent consideration receivables, 
this would change the amounts recorded in the 2024 
consolidated income statement by USD 141 million and 
USD 135 million, respectively. Equity securities measured at fair 
value through other comprehensive 
income
Equity securities held as strategic investments, typically 
held outside the Novartis Venture Fund, are generally 
designated at date of acquisition as financial assets val-
ued at fair value through other compreh",236,,page236_chunk002,18.8954,0.0354,0.252,0.4643,0.4006,-10.4398,-6.1206,0.1,-6.1006,0.0,-6.1006
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,No relevant sentences found,"69
Novartis in Society  
Integrated Report 2024
About Novartis
Strategy and business model
Business review  
Appendix
Sustainability matters
Corporate governance, risk 
management and compensation
Global Reporting Initiative (GRI) content index
Disclosure	 Disclosure	
UN	
number	
title	
SDG	
Reference
GRI 1	
Foundation 2021
GRI 2	
General Disclosures 2021
The organization and its reporting practices	
	
	
2-1	
Organization details	
	
p. 7, p. 10
2-2	
Entities included in the organization‘s sustainability reporting p. 3
	
	
	
Reporting Criteria
2-3	
Reporting period, frequency and contact point	
	
p.3
2-4	
Restatements of information	
	
p. 60–62
2-5	
External assurance	
	
p. 72 Activities and workers 2-6 Activities, value chain and other business relationships p. 7, p. 15, p. 17 2-7 Employees 8 10 p. 10, p.60 2-8 Workers who are not employees 8 p. 60 Governance 2-9 Governance structure and composition 5 16 p. 48–50 2-10 Nomination and selection of the highest governance body 5 16 p. 48 A",69,,page69_chunk000,30.3575,0.0832,0.4468,0.5582,0.5248,-10.553,-6.1308,0.1,-6.1108,0.0,-6.1108
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"Our engagement is not designed to detect all internal control weaknesses in the preparation of the Sustainability Information because the engagement was not performed on a continuous basis throughout the period and the assurance procedures performed were on a test basis.

The nature of non-financial information; the absence of significant body of established practice on which to draw; and the methods of precision used to determine non-financial information, allow for different, but acceptable evaluation and measurement techniques and can result in materially different measurement, affecting comparability between entities and over time.","Our engagement is not designed to 
detect all internal control weaknesses in the 
preparation of the Sustainability Information 
because the engagement was not performed 
on a continuous basis throughout the period 
and the assurance procedures performed 
were on a test basis. The nature of non-financial information; the 
absence of significant body of established 
practice on which to draw; and the methods 
of precision used to determine non-financial 
information, allow for different, but 
acceptable evaluation and measurement 
techniques and can result in materially 
different measurement, affecting 
comparability between entities and over time. Novartis’s Responsibilities
The Board of Directors of Novartis is 
responsible for:
•	Selecting or establishing suitable criteria 
for preparing the Sustainability Information, 
taking into account applicable law and 
regulations related to reporting the 
Sustainability Information;
•	The preparation of the Sustainability 
Information that i",72,,page72_chunk002,23.3724,0.0402,0.3059,0.5994,0.5113,-9.4625,-5.4965,0.1,-5.4765,0.5844,-6.1166
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,No relevant sentences found,"26
Novartis in Society  
Integrated Report 2024
About Novartis
Strategy and business model
Business review  
Appendix
Sustainability matters
Corporate governance, risk 
management and compensation
While we prioritize absolute emission 
reductions, we plan to neutralize any 
Scope 1 and 2 emissions from energy that 
remain in 2025, using a mix of high-quality 
biomethane certificates and nature-based 
carbon removal solutions. Of the emissions associated with our 
business, 95% are generated outside our 
own operations (Scope 3). To address 
these emissions, we have been integrating 
environmental sustainability criteria in 
supply contracts since 2022 and aim to 
complete this for all suppliers in scope by 
2025. We further engage with suppliers to 
support them in reducing their own 
emissions, and are leveraging 
partnerships to drive product and 
process innovation. We systematically integrate life-cycle 
assessment (LCA) methods in our R&D 
pipeline to calculate and improve the 
en",26,,page26_chunk000,26.2245,0.0521,0.3545,0.4874,0.4475,-10.6056,-6.195,0.1,-6.175,0.0,-6.175
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,No relevant sentences found,"PNH	
Paroxysmal nocturnal 
hemoglobinuria
PSCI	
Pharmaceutical Supply 
Chain Initiative
PSMA	
Prostate-specific 
membrane antigen
PVC	
Polyvinyl chloride
R&D	
Research and 
development
RLT	
Radioligand therapy
RNA	
Ribonucleic acid
SBTi	
Science Based Targets 
initiative
SEC	
Securities and Exchange 
Commission
SEE	
Social, environmental and 
economic
siRNA	
Small interfering 
ribonucleic acid
SMA	
Spinal muscular atrophy
TCFD	
Task Force on Climate-
related Financial 
Disclosures TNFD	
Task Force on Nature-
related Financial 
Disclosures
UN	
United Nations
UNGC	
United Nations Global 
Compact
UNGPs	
United Nations Guiding 
Principles on Business 
and Human Rights
USD	
US dollar
WBCSD	
World Business 
Council for Sustainable 
Development
WEF	
World Economic Forum WHO	
World Health Organization
xRNA	
Our ribonucleic acids 
(RNA) therapeutics 
technology platform
Publisher: 	
Novartis AG
	

Production: 	
Management Digital Data AG, 
	
Switzerland
Translation: 	
Supertext AG, Switzerland
",74,,page74_chunk002,30.2849,0.0636,0.4147,0.4918,0.4687,-10.6284,-6.1957,0.1,-6.1757,0.0,-6.1757
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,No relevant sentences found,"“Other reve-
nue” also includes revenue from activities such as man-
ufacturing or other services rendered, to the extent such 
revenue is not recorded under net sales, and is recog-
nized when control transfers to the third party and our 
performance obligations are satisfied. Research and development
Internal research and development (R&D) costs are fully 
charged to “Research and development” in the consol-
idated income statement in the period in which they are 
incurred. The Company considers that regulatory and 
other uncertainties inherent in the development of new 
products preclude the capitalization of internal develop-
ment expenses as an intangible asset until marketing 
approval from a regulatory authority is obtained in a 
major market such as the United States, the European 
Union, Switzerland, China or Japan. Payments made to third parties such as contract 
research and development organizations in compensa-
tion for subcontracted R&D, that are deemed not to 
transfer i",182,,page182_chunk002,23.2769,0.0455,0.3134,0.4961,0.4413,-10.5986,-6.1973,0.1,-6.1773,0.0,-6.1773
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"Novartis is an innovative medicines business engaged in the research, development, manufacturing, distribution, marketing and sale of a broad range of innovative pharmaceutical medicines.","13
Novartis in Society  
Integrated Report 2024
About Novartis
Strategy and business model
Business review  
Appendix
Sustainability matters
Corporate governance, risk 
management and compensation
Novartis is an innovative medicines 
business engaged in the research, 
development, manufacturing, 
distribution, marketing and sale 
of a broad range of innovative 
pharmaceutical medicines. platforms (radioligand therapy (RLT), 
xRNA, and gene and cell therapy) that will 
play an important role in delivering 
transformative new medicines. We focus on priority markets — US, 
Germany, China and Japan — which 
together account for most of the expected 
growth in global healthcare spending over 
the next five years. Although these are our 
priority markets, we maintain a strong 
presence in other markets worldwide. Strategic priorities
To support our focus areas, we have three 
strategic priorities: 
Deliver high-value medicines to 
accelerate growth
We aim to increase growth, driven by 
conti",13,,page13_chunk000,34.9875,0.0694,0.4727,0.5227,0.5077,-9.8066,-5.6849,0.1,-5.6649,0.4609,-6.187
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,No relevant sentences found,"The Compensation 
Committee conducted a self-evaluation in 2024. Risk management principles
The Compensation Committee, with support from its 
independent compensation advisor, reviews market 
trends in compensation, and changes in corporate gov-
ernance rules and best practices. Together with the Risk 
Committee, it also reviews the Novartis compensation 
systems to ensure that they do not encourage inappro-
priate or excessive risk-taking, and instead encourage 
behaviors that support sustainable value creation. A 
summary of the risk management principles is outlined 
below. RISK MANAGEMENT PRINCIPLES
•	 Rigorous performance 
management process, with 
approval of targets and 
­evaluation of performance 
of the CEO by the Board of 
Directors
•	 Balanced mix of short-term and 
long-term variable compensa-
tion elements
•	 Novartis Values and Behav-
iors are a key component of 
the Annual Incentive and are 
embedded in our culture
•	 Clawback and malus principles 
apply to all elements",96,,page96_chunk001,24.7994,0.0308,0.3057,0.497,0.4396,-10.6122,-6.2068,0.0,-6.2068,0.0,-6.2068
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"uncertainties regarding our ability to competitively discover and develop high-value medicines and new indications for our existing products in our focus therapeutic areas and technology platforms; uncertainties regarding the success of key products, commercial priorities and strategy, including our ability to maintain and grow our business and to replace revenue and income lost to generic, biosimilar and other competition; our ability to obtain or maintain proprietary intellectual property protection; our ability to realize the strategic benefits, operational efficiencies or opportunities expected from our external business opportunities; uncertainties regarding development and adoption of advanced technologies, including artificial intelligence (AI); our performance on environmental, social and governance measures; uncertainties regarding potential significant breaches of information security or disruptions of our information technology systems and our ability to comply with cybersec","uncertainties regarding our ability to competitively discover and develop high-value medicines and new indications for our existing products in our focus therapeutic areas and technology platforms; uncertainties regarding the success of key products, commercial priorities and strategy, including our ability to maintain and grow our business and to replace revenue and income lost to generic, biosimilar and other competition; our ability to obtain or maintain proprietary intellectual property protection; our ability to realize the strategic benefits, operational efficiencies or opportunities expected from our external business opportunities; uncertainties regarding development and adoption of advanced technologies, including artificial intelligence (AI); our performance on environmental, social and governance measures; uncertainties regarding potential significant breaches of information security or disruptions of our information technology systems and our ability to comply with cybersec",74,,page74_chunk004,36.4688,0.0545,0.4642,0.5083,0.4951,-9.7507,-5.656,0.1,-5.636,0.5083,-6.2089
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,No relevant sentences found,"**
•	 Reviews directorships and agreements of Board members for conflicts of interest, and deals with conflicts of interest (FBA)* ** Key activities in 2024 • Discussed the composition of, and the succession for, the Novartis Board and its committees on a regular basis • Discussed benchmarking data concerning the board size, composition, diversity, and committee structure of peer companies • Discussed the new Swiss legal requirements on non-financial reporting and the corresponding shareholder vote on the 2023 report on non-financial matters at the 2024 AGM • Received an update on the Company’s approach to non-financial reporting and assurance, (in joint session with ACC) • Reviewed an update on ESG Strategy with a focus on trends regarding ESG disclosure regulations and environmental sustainability • Regularly reviewed updates on the ESG Scorecard to track progress against the sustainability targets for Innovation & Access, Human Capital Management, Environmental Sustainability and Et",122,,page122_chunk001,20.6755,0.0362,0.2717,0.539,0.4588,-10.7081,-6.2627,0.1,-6.2427,0.0,-6.2427
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"Novartis in Society  
Integrated Report 2024  
24  
Sustainability  
matters  
Environmental matters  
25  
Climate  
25  
Nature  
30  
Social matters  
34  
People and culture  
34  
Human rights  
37  
Patient health and safety  
38  
Access to medicines: a shared responsibility  
40  
Governance and integrity matters  
42  
Ethical business conduct  
42  
Animal welfare  
45  
Political engagement  
45  
Supply chain management  
46","Novartis in Society  
Integrated Report 2024
24
Sustainability 
matters
Environmental matters	
25
Climate	
25
Nature	
30
Social matters	
34
People and culture 	
34
Human rights 	
37
Patient health and safety 	
38
Access to medicines: a shared responsibility	
40
Governance and integrity matters	
42
Ethical business conduct 	
42
Animal welfare 	
45
Political engagement	
45
Supply chain management	
46",24,,page24_chunk000,31.005,0.057,0.4117,0.5338,0.4972,-9.7782,-5.6778,0.1,-5.6578,0.5338,-6.2619
What is the nature and focus of the organization's 'Purpose'?,3Ps; Aim; CSR; Core purpose; ERROR; Goal; Intention; Mission; Objective; Organizational purpose; Reason for being; Vision; business; care; client-centric; client-focused; client-oriented; company; corporate social responsibility; corporation; customer centric; customer-focused; customer-oriented; development; eco-friendly practices; ecology; economic value; employees; enterprise; environment; environmental responsibility; environmental stewardship; environmental value; financial achievements; financial gain; financial outcomes; financial performance; financial results; financial success; firm; future; green initiatives; growth; holistic value; integrated value; management; natural resources; organization; people; planet; profit; prosperity; protection; revenue; social value; stakeholder value; stewardship; success; sustainability; sustainable development; triple bottom line; value creation; workforce,"•	 The last self-assessment for 2024 determined that the Board and its committees are functioning effectively and efficiently.  
•	 The feedback confirmed that the Board has an open culture, where different views are encouraged and respected, and that the Board is prepared to adapt and change as circumstances require.  
•	 The results also identified key areas on which to focus, such as further development of Novartis strategy, sustained innovation and product pi","Questionnaire
•	 Each Board member fills out an 
anonymous survey. •	 A report identifying key strengths and 
challenges is produced for the Board 
and its committees. Review
•	 Based on the results, the Board Chair 
and the committee chairs each lead a 
qualitative review with their colleagues 
and then with the entire Board. • In addition, the Vice-Chair leads a 
qualitative review of the Board Chair’s 
performance, without the Chair being 
present, and then provides the Board 
Chair with the Board’s feedback. Outcome
•	 The last self-assessment for 2024 
determined that the Board and its 
committees are functioning effectively 
and efficiently. •	 The feedback confirmed that the Board 
has an open culture, where different 
views are encouraged and respected, 
and that the Board is prepared to adapt 
and change as circumstances require. •	 The results also identified key areas 
on which to focus, such as further 
development of Novartis strategy, 
sustained innovation and product 
pi",117,,page117_chunk000,21.222,0.0301,0.2676,0.5054,0.4341,-9.7341,-5.6858,0.1,-5.6658,0.5443,-6.2826
