User Query,Subqueries,Extracted Sentences,Chunk Context,Page,Document,Methods,Subqueries Used,Fused Score,Semantic Similarity,Final Score,Original Score,Context Score
To what extent is the organization leveraging different disruptive and emerging technologies?,How effectively is the organization incorporating disruptive technologies into its operations? | What is the level of adoption of emerging technologies within the organization? | In what ways is the organization utilizing various disruptive and emerging technologies to drive innovation and growth?,- Invest in emerging technologies | Jio has ushered the digital revolution in India with 4G-LTE and is now building the best 5G network.,"## VISION

Jio strives to build technology enabled product platforms for a Digital Society - leveraging indigenously developed technologies to serve global markets. Jio remains committed to connecting everyone and everything, everywhere - always at the highest quality and the most affordable price. ## MISSION

- Platform approach to all digital solutions
- Invest in emerging technologies
- Superior customer experience
- Affordable data connectivity for every Indian
! [img-105.jpeg](img-105.jpeg)


# COMPETITIVE MOAT The 'Jio effect' on India's digital ecosystem is a key competitive advantage which will continue to drive industry-leading growth, operating leverage and stakeholder returns. World's most Advanced Network
Jio's core network was conceived ground-up to offer converged wireless and wireline services across multiple customer cohorts. This has been enhanced with next-gen digital pillars like Edge Compute, Cloud Native Applications and Services, and Artificial Intelligence/ Machine Learning. Jio has ushered the digital revolution in India with 4G-LTE and is now building the best 5G network. Executing at Scale with the Fastest Time-to-Market Jo has consistently proven its execution capabilities in large technology projects in the most time and cost-efficient manner. The commitment to rollout one of the world's largest 5G network with cutting edge solutions in just over a year is further testament to this capability. Physical-Digital
Distribution Infrastructure
Jio has built a mobility network with over $99 \%$ population coverage and reaches $\sim 25$ million homes with fiber. Through $\sim 9,000$ digital stores, more than 1 million merchant partners and $\sim 3$ million Jio Associates to enhance customer outreach, Jo has the widest and deepest market presence. ## Partnerships for an

Integrated Ecosystem Jo has partnered with Indian and global companies across network technology, consumer and enterprise products and services, to catalyse the digital society vision. ## Suite of Digital Services

Jio's full stack of digital products, platforms and services caters to customer segments across consumers, homes, small merchants and businesses, and enterprises. Jo has also been instrumental in proliferation of digital channels for customer unboarding across services with the use of best-in-class self-care application and e-KYC.

## OPERATING FRAMEWORK

Jo is serving the needs of Digital India by combining its differentiated technological capabilities with vast geographical presence. Jo's connectivity platform enables digital platforms across ecosystems, including Media \& Entertainment, Commerce, Financial Services, Education, Gaming, e-Governance, Healthcare and Agriculture.
! [img-106.jpeg](img-106.jpeg)",35,ril_pdf_pages_semantic_p35_c0,"BM25, TF-IDF","SQ1, SQ2, SQ3",0.06970443842257058,0.6045545339584351,0.11184457270796218,2.669947220346612,1
To what extent is the organization leveraging different disruptive and emerging technologies?,How effectively is the organization incorporating disruptive technologies into its operations? | What is the level of adoption of emerging technologies within the organization? | In what ways is the organization utilizing various disruptive and emerging technologies to drive innovation and growth?,Contemporary and state-of-the-art security technologies and processes are deployed for protection against emerging attacks at multiple layers. | Innovative solutions such as B-phish are deployed to improve user awareness levels by tracking their Phishing Resistance Score levels.,"## Risk Response

Reliance has adopted an approach of being proactive and at the same time being resilient to manage cyber risk. The Cyber Security strategy defined at Reliance is based on Mark to Threat and is aligned to business as well as technology. Security by design principle and shift left strategy is followed across the lifecycle of the digital platforms to ensure that cyber security controls are part of the design. The cyber-attack surface is continuously monitored to identify vulnerabilities or misconfigurations and identified weaknesses are fixed on priority. Contemporary and state-of-the-art security technologies and processes are deployed for protection against emerging attacks at multiple layers. Intelligence-driven Cyber Defense
operations are performed for proactive threat detection. Rapid response playbooks are in place and updated regularly for cyber incident management. Third-party risk management processes are in place to manage and minimise the impact of supply chain attacks. At RIL, special attention is paid to Cyber Security awareness and to foster a culture of Cyber security as humans have turned out to be the best defenses to combat cyber threats. Innovative solutions such as B-phish are deployed to improve user awareness levels by tracking their Phishing Resistance Score levels. Cybersecurity awareness month is observed every year with a
context-based campaign. The context for this year was ""Fostering a culture of cyber security."" During this month we have also released a ""Cyber Suraksha Handbook"" for all the users. This handbook acts as a guide to stay safe online in the digital era and contains cyber safety guidelines for Work Place, Digital Life, teens and kids, and protection of Personal data. Cyber Security practices followed at RIL are benchmarked against Industry Best standards such as NIST, ISO 27001, etc. RIL's D2C and Retail businesses are ISO 27001 certified whereas Retail and RIBAS, businesses have attained PCI DSS certification. Reliance is the only organised and multi-brand retail business in the country to demonstrate PCI DSS certification continuously for the last 10 years.",69,ril_pdf_pages_semantic_p69_c2,"BM25, TF-IDF","SQ1, SQ2, SQ3",0.059640701812311986,0.6043957471847534,0.09568728834678737,3.512433870221314,2
To what extent is the organization leveraging different disruptive and emerging technologies?,How effectively is the organization incorporating disruptive technologies into its operations? | What is the level of adoption of emerging technologies within the organization? | In what ways is the organization utilizing various disruptive and emerging technologies to drive innovation and growth?,"- Leverage technology to provide seamless experiences across digital and physical touch points.
- Reliance envisions that mobile connectivity to marginalised people will improve accessibility to education, healthcare and finance.","## Customer <br> Satisfaction

## Prioritising Customercentricity and Wellbeing

Reliance Retail serves millions of customers daily and provides them with unlimited choice, outstanding value propositions, superior quality, and unmatched shopping and delivery experience through physical stores, merchant partner stores, and digital commerce platforms. With over 249 million registered customers, Reliance Retail further aspires to enhance customer experience led by the Panch Pran as outlined below:

## - Enhance Customer Experience

- Leverage technology to provide seamless experiences across digital and physical touch points.
- Reach the Underserved - Expand reach to serve customers, especially the underserved in rural India. Integrate with millions of small merchants and provide them with a platform to prosper while offering customers in the hinterland the same choices as big cities.
- Offer Maximum Choice - Deepen product categories to provide continuous and diverse options for customers across all segments. Invest in design, value, service and experience to empower customers. ## Diversity Product Portfolio

Partner with brands, small
producers, and MSMEs to source a wide range of quality products for customers. Support MSMEs to offer globally competitive products at different price points. - Strengthen Logistics - Establish a strong, technology-driven supply chain to efficiently move products across India. Eliminate inefficiencies and waste to benefit customers and the national economy. Reliance 3o has deployed towers in far-flung tribal villages across Arunachal Pradesh and Andhra Pradesh to reach connectivity and the benefits of the digital era to these unserved communities. Aimed at making the digital revolution inclusive and fostering equitable development across the country, Reliance envisions that mobile connectivity to marginalised people will improve accessibility to education, healthcare and finance. ## Personalising Customer

## Experience

Reliance Digital remains committed to realising its vision of personalising technology. The Company's 'Digital Experts' strive to deliver the best
! [img-252.jpeg](img-252.jpeg)
shopping experience to every customer by understanding their unique requirements and needs. The Company ensures unparalleled customer service by continuously training its Digital Experts to upgrade and upskill with evolving technology. Reliance Digital takes pride in nurturing talent from within the organisation and encourages store managers and department managers to avail opportunities for professional growth and development. The Company's impressive Net Promoter Score (NPS) has been consistently improving month on month. To maintain this positive momentum and continue to sustain and grow the customer experience, Reliance Digital launched a campaign called ""Technology Se Rishta Jodo.""",110,ril_pdf_pages_semantic_p110_c1,"BM25, TF-IDF","SQ1, SQ2, SQ3",0.05393105475007769,0.5991507768630981,0.086243888100633,2.6419027119956215,1
To what extent is the organization leveraging different disruptive and emerging technologies?,How effectively is the organization incorporating disruptive technologies into its operations? | What is the level of adoption of emerging technologies within the organization? | In what ways is the organization utilizing various disruptive and emerging technologies to drive innovation and growth?,"The world is entering a new energy era, which is going to be highly disruptive. | The age of fossil fuels, which powered economic growth globally for nearly three centuries, cannot continue much longer.","## Natural Capital

Securing an abundance of clean and green energy for India and the world. ## HIGHLIGHTS OF FY 2022-23

! [img-204.jpeg](img-204.jpeg)

## Integrated and aligned with

national and global standards

## UN SDGs

! [img-205.jpeg](img-205.jpeg)

BRSR
! [img-206.jpeg](img-206.jpeg)

## National Topics

Managing Environmental Impact
Climate Change
Energy Efficiency of Operations
Ecosystem and Biodiversity
Waste Management and
Circular Economy
Water and Effluent
Management

## Reliance is taking concrete

actions to manage environmental impact and meet its Net Carbon Zero goal by 2035. The Company recognises the opportunity that a 'Just Transition' to a greener tomorrow presents. Therefore, Reliance is promoting the adoption of clean energy while addressing related risks and protecting stakeholder value. The Company's endeavours to establish a world-class, modular, and scalable New Energy and New Materials business will play a key role to make clean energy accessible to many. Powered by strategic partnerships, innovation and a robust technology foundation, Reliance is making significant contributions to the collective effort to address the impacts of climate change, one of humanity's most pressing issues. The philosophy of 'We Care' is deeply rooted within Reliance. It underlines the Company's bold moves to pave the way towards a more sustainable future for humanity led by a comprehensive strategy and roadmap to achieve its Net Carbon Zero ambitions by 2035. ## 775,000

CRoR

INVESTMENT ANNOUNCED BY THE COMPANY TO ESTABLISH A FULLY INTEGRATED NEW ENERGY MANUFACTURING ECOSYSTEM The world is entering a new energy era, which is going to be highly disruptive. The age of fossil fuels, which powered economic growth globally for nearly three centuries, cannot continue much longer. Shri Mukesh D. Ambani Chairman and Managing Director

## Management Approach

The Company has a comprehensive and result-oriented governance framework to monitor and manage its natural capital consumption, coupled with detailed annual environmental and sustainability action plans that are regularly evaluated and updated. A dedicated ESG committee has been instituted at the group level to facilitate supervision over the implementation and review of crucial initiatives, with the aim of ensuring progress towards the attainment of its Net Carbon Zero goals. The Company's HSE policy is designed to improve its environmental practices and minimise adverse impacts on the environment and community through responsible energy usage and monitoring of waste products. Additionally, the Company ensures compliance with all statutory health, safety, and environmental requirements.",87,ril_pdf_pages_semantic_p87_c0,"BM25, TF-IDF","SQ1, SQ2, SQ3",0.07096958990596769,0.5933955907821655,0.1130826316357874,4.7189146955866805,2
To what extent is the organization leveraging different disruptive and emerging technologies?,How effectively is the organization incorporating disruptive technologies into its operations? | What is the level of adoption of emerging technologies within the organization? | In what ways is the organization utilizing various disruptive and emerging technologies to drive innovation and growth?,The Company also leverages strategic partnerships with local and global technology and innovation leaders to enhance its intellectual capital and further advance its innovation goals.,"## Reliance R\&D Focus Areas

Reliance takes a comprehensive approach to further its R\&D endeavours, balancing the needs of its current and evolving businesses to optimise operations and drive new growth and value creation opportunities. The Company also leverages strategic partnerships with local and global technology and innovation leaders to enhance its intellectual capital and further advance its innovation goals. ## R\&D Focus Areas

! [img-234.jpeg](img-234.jpeg)

Circular Economy
As a future-focused Company, Reliance recognises its responsibility to accelerate India and the world's transition to a more sustainable future. The Company has championed circularity across its businesses and value chain by developing products and solutions that take forward Reliance's commitment to circularity. ## Recycling waste plastic to make

value-added products: Reliance has a strong focus on designing and developing indigenous technology to accelerate the transition to a circular economy and sustainable future. The Company has successfully developed and piloted an advanced technology solution to convert waste plastic to oil. The solution is being optimised and commercialised to handle a wide range of plastic waste, including multi-layered plastic films, end-of-life plastics, and mixed waste. Reliance is exploring various uses for the hydrocarbon produced through the process for use in different streams of its refining business, including Fluid Catalytic Cracking (FCC) and Coker.

## Converting waste plastic Py Oil

to Circular Polymer: Reliance has embarked on an ambitious project to produce circular polymer from waste plastic Py Oil at the Semnagar DTA refinery. A total of 500 TPD waste plastic Py Oil will be processed in the FCC and Coker units through FY 2024-25 in a phased manner. ## Extracting valuable metals

slag: Reliance has developed and demonstrated a process to recover valuable metals like Vanadium and Nickel from petiolerie cinder, a by-product of the gasifier. The process generates battery-grade $\mathrm{V}_{2} \mathrm{O}_{5}$ of high purity from the very complex feedstock.
! [img-235.jpeg](img-235.jpeg) ## Recovering intact Polyethylene

Terephthalate (PET) or Polyester: The Reliance R\&D team is developing a cost-effective, sustainable, and environmentally friendly technology to recover PET in its intact form from textile fabric waste as part of its commitment to circularity. The separated PET fibres are being evaluated to be used as composite materials for concrete. ## Converting residual algal biomass

into polymer composites: Reliance has started developing a composite made of polymer strengthened with Algal biomass. This solution optimally utilises the residual biomass after protein extraction in the algae biorefinery.",103,ril_pdf_pages_semantic_p103_c0,"BM25, TF-IDF","SQ1, SQ2, SQ3",0.04927327222090753,0.5853539705276489,0.07811557775630545,3.762160600341331,2
To what extent is the organization leveraging different disruptive and emerging technologies?,How effectively is the organization incorporating disruptive technologies into its operations? | What is the level of adoption of emerging technologies within the organization? | In what ways is the organization utilizing various disruptive and emerging technologies to drive innovation and growth?,"The Company aims to further build on this by leveraging new and emerging technologies and innovations. | Reliance is also exploring hydrogen fuel cell technology solutions, and is partnering with auto manufacturers and others to create a sustainable future for transportation.","The Company has made considerable headway in developing photosynthetic biological pathways to transform $\mathrm{CO}_{2}$ at Jamnagar into high-value products. In February 2023, the Company unveiled it's first Hydrogen Internal Combustion Engine technology for heavy-duty trucks and buses. Reliance is also exploring hydrogen fuel cell technology solutions, and is partnering with auto manufacturers and others to create a sustainable future for transportation. Reliance is committed to advancing bio-energy to meet its captive energy needs. The Company aims to further build on this by leveraging new and emerging technologies and innovations. In this regard, Reliance inaugurated Phase I of its Bio-Energy Technology (BET) Centre in Jamnagar on August 15, 2022, the day India celebrated its 75th independence day. The Company has already begun using biomass extensively as a fuel to produce green energy at scale. Within just one year, Reliance has replaced almost 5.3\% of energy consumed at its Dahei and Hauria sites with green power and green steam. The Company is confident that initiatives like these, combined with the transition to renewable power for its G2C assets, will accelerate its journey towards becoming Net Carbon Zero. ## Reliance's Approach to TCFD

## Reliance recognises the importance of climate-related disclosures to inform and align stakeholders on

its climate change agenda. In line with the recommendations of the Task Force on Climate Related Financial Disclosures (TCFD), the Company transparently reports on climate-related risks and the progress on its energy transition strategy to realise its goal of Net Carbon Zero by 2035 under the able oversight of its Board and its Committees and senior leadership. ## Governance

Strong governance related to climate issues underlines Reliance's efforts to address climate change. The Company's Board brings unparalleled depth and breadth of experience and expertise across leadership, operations, strategic planning, domains, research and development, global business, financial, regulatory/ legal, risk management and corporate governance and provides oversight of Reliance's climate-related risks. The Board also oversees, reviews and guides the Company's energy transition strategy and activities to address climate change through regular engagement and structured discussions. ## Sustainability topics

discussed by the Board and its committees in FY 2022-23
! [img-193.jpeg](img-193.jpeg)

ESG na
and opportunities
! [img-194.jpeg](img-194.jpeg)

A dedicated ESG committee at the Board level has been constituted in FY 2022-23 to strengthen climate-related and energy transition oversight. This Committee will play a key role in reviewing and identifying material ESG issues, including climate risks and opportunities.",79,ril_pdf_pages_semantic_p79_c1,"BM25, TF-IDF","SQ1, SQ2, SQ3",0.07218693998427465,0.5852611660957336,0.11443515265635398,3.762160600341331,2
To what extent is the organization leveraging different disruptive and emerging technologies?,How effectively is the organization incorporating disruptive technologies into its operations? | What is the level of adoption of emerging technologies within the organization? | In what ways is the organization utilizing various disruptive and emerging technologies to drive innovation and growth?,"Reliance has developed a highly comprehensive and integrated People, Culture and Infrastructure Platform, 'PeopleFirst', which is designed to meet diverse business and people needs. PeopleFirst aims to create employee delight through process automation and the use of futuristic technologies like data science, predictive analytics, and AI. The suite of products offers flexibility for extensive customisation, accommodating future changes to policies or processes. The employee-centric platform offers enhanced agility, allowing for access anytime and anywhere through a mobile application.","It has democratised creativity and innovation within the organisation by playing an integral role in gathering and screening valuable ideas received from Reliance employees. 2,796 new ideas were submitted in FY 2022-23 which were evaluated, refined and executed to create a positive impact. ## PERPLEFIRST

## PeopleFirst

Reliance has developed a highly comprehensive and integrated People, Culture and Infrastructure Platform, 'PeopleFirst', which is designed to meet diverse business and people needs. PeopleFirst aims to create employee delight through process automation and the use of futuristic technologies like data science, predictive analytics, and AI. The suite of products offers flexibility for extensive customisation, accommodating future changes to policies or processes. The employee-centric platform offers enhanced agility, allowing for access anytime and anywhere through a mobile application. The beneficial impact on Reliance employees is evident from PeopleFirst's wide adoption and utilisation. Mobile App downloads

- \$ Lakht+ Downloads
- 1.5 Lakh+ daily mobile users
- Play store rating is 4.3 / 5
- Database of $\mathbf{5 . 7}$ million candidates

A world-class Performance Management System (PMS) has been developed, with wide customisation choices linking individual performance to business outcomes, capturing feedback from primary and agile project teams and many more features. PMS will also be linked to Learning and Development and Talent Marketplace products to provide personalised solutions based on employee requirements and aspirations. PeopleFirst reinforces Reliance's commitment to employee
whelbeing and delight by consolidating all Employee Benefits, leave and attendance management, and other essential employee life cycle aspects into a simple, intuitive, and userfriendly interface. The platform is envisioned to support Reliance businesses with digitising Manpower Planning and visualising Organisation Structure, to enhance data-driven decision-making through (near) real-time analytics and dashboards. It will also provide support for Industrial relations and Compliance Management. It will also help businesses streamline and optimise hiring and onboarding processes by automating repetitive tasks and allowing for AI enabled 3D-CV match, saving time and cost, and eliminating biases, thereby improving candidate experience. Growth and development of employees will be facilitated through highly robust products for competency management, career management, assessments, internal job postings and an intelligent learning management system for anywhere, anytime learning. With its highly configurable design, PeopleFirst revolutionises the way diverse internal and external talent experiences Reliance, drives swifter adoption of 'future of work practices', and helps build an organisation that continues to thrive in a rapidly changing business environment.",97,ril_pdf_pages_semantic_p97_c2,"BM25, TF-IDF","SQ2, SQ3",0.047424198314272636,0.5702313184738159,0.07446696144658405,5.5045217901049694,2
To what extent is the organization leveraging different disruptive and emerging technologies?,How effectively is the organization incorporating disruptive technologies into its operations? | What is the level of adoption of emerging technologies within the organization? | In what ways is the organization utilizing various disruptive and emerging technologies to drive innovation and growth?,We remain resolute in our vision to redefine India's retail landscape and shape the future of commerce in partnership with the traditional merchants by leveraging emerging technologies and embracing new opportunities.,"## Retail

Reliance Retail operates an integrated network of stores, digital commerce and new commerce platforms. Reliance Retail is India's largest retailer and is committed to delivering exceptional value to our customers while driving sustainable growth for our business and stakeholders in the ecosystem. It is the only Indian retailer to feature among the top 100 global retailers and ranks in the list of fastest growing retailers globally.
! [img-79.jpeg](img-79.jpeg) It gives us immense pride to note the continued fast-paced growth of our retail business. Our commitment to innovation, customer-centricity, adaptability, and relentless focus on delivering exceptional experiences continues to propel us to greater heights. We accomplished several milestones during the year as we cater to a wide customer base across the country and growing. We remain resolute in our vision to redefine India's retail landscape and shape the future of commerce in partnership with the traditional merchants by leveraging emerging technologies and embracing new opportunities. Together, we will continue to exceed expectations, inspire creativity, and bring joy to our customers' lives through our ever-evolving retail ecosystem. 249
MILLION
! [img-80.jpeg](img-80.jpeg)",26,ril_pdf_pages_semantic_p26_c0,"BM25, TF-IDF","SQ2, SQ3",0.060252769277976403,0.5581233501434326,0.09388124672281989,5.465141037728191,2
To what extent is the organization leveraging different disruptive and emerging technologies?,How effectively is the organization incorporating disruptive technologies into its operations? | What is the level of adoption of emerging technologies within the organization? | In what ways is the organization utilizing various disruptive and emerging technologies to drive innovation and growth?,"- Development of indigenous polymer electrolyte membrane (PEM) fuel cell technology
- Development of Poly Acrylo Nitrile (PAN) precursor for Carbon Fibers
- Advance process control (APC)/ Real time optimisation (RTO) implementation in all major manufacturing facilities. - Modelling and simulation scale up support and advance trouble shooting
- Polymeric materials for 3D printing
- Graphene polymer and elastomer composites
- Development of anode grade battery materials
- Developed (Polyhydroxyalkanoates) PHA-bioplastics production (potential substitute for $\mathrm{PE} / \mathrm{PP}$ ) in an engineered microbial platform
- Software program developed for estimation of Short chain branching and deconvolution of molecular weight distribution graphs in polyolefin material","(Relnext) for enhanced (40\%) tyre life. - Implemented Dowthem Purification System at various manufacturing locations.
- Advanced technical support provided for characterization of fresh and spent catalyst of VCM (Vinyl Chloride Monomer)
- Developed catalytic oxidation scheme to reduce VOC content of SBR plant finish section exhaust.
- Demonstrated at pilot scale for removal of TEG \& LABRS color / chlorine form IL-LAB hydrocarbon mixture.
- Demonstrated an adsorptive / distillation process for purification of triethylene glycol.
- Replacement of HF in LAB preparation using proprietary ionic liquid catalyst to improve safety.
- Kero-Merox effluent treatment by hydrodynamic cavitation

Advanced materials and other RED activities

- Development of indigenous polymer electrolyte membrane (PEM) fuel cell technology
- Development of Poly Acrylo Nitrile (PAN) precursor for Carbon Fibers
- Advance process control (APC)/ Real time optimisation (RTO) implementation in all major manufacturing facilities. - Modelling and simulation scale up support and advance trouble shooting
- Polymeric materials for 3D printing
- Graphene polymer and elastomer composites
- Development of anode grade battery materials
- Developed (Polyhydroxyalkanoates) PHA-bioplastics production (potential substitute for $\mathrm{PE} / \mathrm{PP}$ ) in an engineered microbial platform
- Software program developed for estimation of Short chain branching and deconvolution of molecular weight distribution graphs in polyolefin material


## Biofuels and Bio-Chemicals

- Development of 'Green Bio crude' and high value products from algae, using sea water, sunlight, and low-cost nutrients.
- Application of biotechnology to enhance the productivity of algae species for biofuel
- Deployment of RCAT (Hydrothermal Liquefaction HTL technology) to achieve the Company's Net Carbon Zero goal.
- Technology development for commercial production of specialty products viz. super proteins, nanocellulose, aqua and animal feed
- Harness advanced synthetic biology tools to develop technologies for PHA Bioplastic, Iron fortified protein and High strength silk production. ## 2. Information regarding imported technology (imported during

last three years)

| Details of technology imported | Technology imported from | Year of import implementation / absorption | Status implementation / absorption |
| :--: | :--: | :--: | :--: |
| 3MD DTA Aromatics - Liquid Phase Isomerisation Process: This process converts Xylenes in the liquid phase to a near-equilibrium mixture at low temperature, thus incurring energy benefits wct Vapor Phase Isomerisation. | UOP | FY 2021-22 | Operating from Oct 2021 |
| Effluent-to-Revenue (E2R) technology (for retrofitting in DMD PTA-S plant)",153,ril_pdf_pages_semantic_p153_c0,"BM25, TF-IDF","SQ1, SQ2, SQ3",0.049162468922974906,0.5512058734893799,0.07626111054855778,2.948299586250246,1
To what extent is the organization leveraging different disruptive and emerging technologies?,How effectively is the organization incorporating disruptive technologies into its operations? | What is the level of adoption of emerging technologies within the organization? | In what ways is the organization utilizing various disruptive and emerging technologies to drive innovation and growth?,"The Company recognises the importance of investing in cutting-edge technologies, products, and services to create value for its customers and other stakeholders. | Reliance is making significant capital and resource investments to deepen skills, expand R\&D capabilities and broaden the focus areas for research and innovation to tap into new market opportunities.","The Company implements a comprehensive information security management programme, with policies and processes to protect its business, customers, infrastructure, services, and internal users from security threats. encompass appropriate online behavior in all aspects of life. In October 2022, a Cyber Suraksha Handbook was released across Reliance as part of a month-long cyber security awareness campaign. This handbook provides guidance on maintaining online safety at work and in personal life for children and teenagers and for safeguarding personal information. Employees were encouraged to share the booklet with their families, friends, and communities to promote broader awareness and contribute to making the cyber world a safer place. ## WAY FORWARD

Reliance's rise to become one of the world's leading conglomerates is powered by its robust intellectual capital that empowers the Company to break new ground and expand its business footprint and offerings portfolio to meet the emerging needs of customers and society. The Company recognises the importance of investing in cutting-edge technologies, products, and services to create value for its customers and other stakeholders. With this in mind, Reliance is making significant capital and resource investments to deepen skills, expand R\&D capabilities and broaden the focus areas for research and innovation to top into new market opportunities and contribute to building a sustainable and inclusive society. One of the most notable examples of Reliance's commitment to innovation is 36's True 5G network, which has already reached 2,300+ Indian cities/towns and transformed the lives of millions of Indians. The Company intends to continue to grow 30's services to realise India's digital aspirations. The Company's R\&D pursuits are designed to play a critical role in charting the desired pathways to a Net Carbon Zero future. With this goal, The Company fosters innovation and research to promote a circular economy, enhance resource efficiency, and broaden access to affordable and clean energy through sustainable products and solutions.",105,ril_pdf_pages_semantic_p105_c2,"BM25, TF-IDF","SQ2, SQ3",0.04860738174657802,0.5496321320533752,0.07532356060948202,4.373270345747195,2
To what extent is the organization leveraging different disruptive and emerging technologies?,How effectively is the organization incorporating disruptive technologies into its operations? | What is the level of adoption of emerging technologies within the organization? | In what ways is the organization utilizing various disruptive and emerging technologies to drive innovation and growth?,"It has become Israel's leading incubator that mentors and invests in cutting-edge, disruptive, and exciting deep-tech startups that are geared to change the world. | Labs/02, on Israel Innovation Authority (IIA) sponsored incubator, is supported by Reliance in partnership with OurCrowd and Yissum.","# Empowering Global Innovators 

Labs/02, on Israel Innovation Authority (IIA) sponsored incubator, is supported by Reliance in partnership with OurCrowd and Yissum. It has become Israel's leading incubator that mentors and invests in cutting-edge, disruptive, and exciting deep-tech startups that are geared to change the world. It empowers exceptional founders with deep exposure and access to global markets. Our portfolio of early-stage startups include:

## DIGITAL PLATFORMS

## InteILAct

Provides airlines, airports and ground handling teams with tools to address turnaround services performance bottlenecks, minimise delays and transform precious ground time to air time. It utilises deep-learning video classification algorithms that identify, in real- time, the start and completion of each turnaround service using existing infrastructure. Real-time alerts coupled with comprehensive reports yield significant operational improvements. ## korro $\nabla$

Artificial intelligence-based SaaS platform that revolutionises the way customers access support by leveraging advanced natural language processing (NLP) to understand complex queries and provides contextaware, accurate results. Customers can expect spot-on answers, highlighted or time-stamped suitably in the results delivering better customer connect. ## BRAIN COMPUTER INTERFACE

## 10

Hardware-agnostic SaaS platform using a combination of signal processing, Deep Learning, and Generative AI algorithms to turn wearable devices' data into real-time cognitive and emotional states insights delivery. Enabling products for mental health and well-being, workplace safety, productivity, gaming, and fitness. Trusted by global corporations like Qualcomm, Garmin, Sony, and other enterprises. ## 2

## MADIGLLES

Education as a Service (EaaS) platform revolutionising learning efficiency and providing data driven, efficient, personalised and precise instruction to all, based on a Personal Knowledge Model built automatically for each student. Using novel AI, NLP, neuroscience and cognitive principles, it developed a 'linguistic engine' that adapts its lessons to match individual needs. Enables interactive and talo made teaching, based on data driven lessons generated in real-time. ## 3 NetOp

Provides AI-driven proactive, automated network management and configuration (next-gen AI Ops for networks) for the emerging cloudmanaged architecture of critical enterprise networks. Businesses today rely on networks, but they are difficult to set up and even more complicated to operate. ## CA

Piovides a software-only, motion based, driver monitoring product by using unconscious, uncontrollable muscular submovements to monitor brain activity. By tracking these movements from sources like steering wheels or smartphones, it can detect a wide range of cognitive states. ## 11

## 1 meres

Drove and AI-based system for autonomous livestock mustering.",19,ril_pdf_pages,Dense,"SQ1, SQ2, SQ3",0.045535714285714284,0.5483759641647339,0.0705064055110727,0.1216350793838501,1
To what extent is the organization leveraging different disruptive and emerging technologies?,How effectively is the organization incorporating disruptive technologies into its operations? | What is the level of adoption of emerging technologies within the organization? | In what ways is the organization utilizing various disruptive and emerging technologies to drive innovation and growth?,"Jio is augmenting India's largest digital services platform with the introduction of 5G capabilities and cutting-edge Fixed Wireless Access (FWA) solutions. | Jio intends to deliver a truly robust and converged network experience combined with disruptive digital technology platforms for entertainment, commerce, communication, finance, healthcare, agriculture, and education. | Jio's 5G rollout is the fastest-ever globally, reinforcing our commitment to offering best-in-class digital products and services to every citizen, home and enterprise in India.","## (We Connect

## Digital Services

Jio is augmenting India's largest digital services platform with the introduction of 5G capabilities and cutting-edge Fixed Wireless Access (FWA) solutions. With plans to roll out its 5G network pan-India by December 2023, Jio intends to deliver a truly robust and converged network experience combined with disruptive digital technology platforms for entertainment, commerce, communication, finance, healthcare, agriculture, and education.
! [img-103.jpeg](img-103.jpeg)

Jio's 5G rollout is the fastest-ever globally, reinforcing our commitment to offering best-in-class digital products and services to every citizen, home and enterprise in India. ## 439.3

MILLION
TOTAL SUBSCRIBERS AS OF MARCH 2023
! [img-104.jpeg](img-104.jpeg)

| SUBSCRIBERS <br> IN MILLION |  | DATA TRAFFIC <br> IN MILLION GBs |  | VIDCE TRAFFIC <br> IN TRLLION MACTFS) |  |
| :--: | :--: | :--: | :--: | :--: | :--: |
| 439.3 MILLION |  |  |  |  |  |
| 439.3 | 439.3 |  | 113.3 |  | 5.1 |
| 439.3 |  |  | 113.3 |  |  |
| 410.2 | 410.2 |  | 91.4 |  | 4.5 |
| 410.2 |  |  |  |  |  |
| 5 Social and Relationship Capital |  |  |  |  |  |
| 4 PASE 250 |  |  |  |  |  |",34,ril_pdf_pages_semantic_p34_c0,"BM25, TF-IDF","SQ1, SQ3",0.04593113208126377,0.5439860224723816,0.07091702592980406,6.910494519238196,2
