User Query,Keywords,Extracted Sentences,Chunk Context,Page,Heading,Document,BM25 Score,TF-IDF Score,Combined Lexical Score,Semantic Score,Dense Score,Neural Score,Neural Enhanced Score,Context Score,Final Enhanced Score,Sentence Similarity,Ultimate Score
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"In 2024, the evaluation of our compliance 
management system confirmed it to be 
mature and well designed. We also 
updated our Antitrust and Fair Competition 
Policy to ensure we continue to engage in 
fair competition and comply with antitrust 
and competition laws worldwide. In early 2024, we launched our updated 
Trade Sanctions and Export Controls 
Guideline and implemented associated 
internal controls. The Guideline helps 
Novartis employees, contractors and other 
third parties better understand where 
breaches of export controls and trade 
sanctions might arise. It also supports 
employees in making the right decisions 
for our patients, our people and society. We published our second anti-bribery 
report in early 2024. See “Supply chain management” on page 
46 for more information on assessments 
of suppliers in 2024 as part of our 
External Partner Risk Management 
process. In July 2024, we introduced the Anti-Fraud 
Policy to reinforce our commitment not to 
tolerate any fo",44,,page44_chunk002,46.2578,0.0983,0.759,0.5193,0.5912,-11.2215,-6.4773,0.1,-6.4573,0.0,-6.4573
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"In the lim-
ited cases where the value-in-use method would be 
applied, net present value techniques would be applied 
using pre-tax cash flows and discount rates. Fair value less costs of disposal reflects estimates of 
assumptions that market participants would be expected 
to use when pricing the asset or CGU, and for this pur-
pose, management considers the range of economic 
­conditions that are expected to exist over the remaining 
useful life of the asset. These valuations are classified 
as “Level 3” in the fair value hierarchy. The estimates used in calculating the net present val-
ues are highly sensitive and depend on assumptions spe-
cific to the nature of the Company’s activities with regard 
to:
•	 Amount and timing of projected future cash flows
•	 Sales forecasts 
•	 Actions of competitors (launch of competing products, 
marketing initiatives, etc.) •	 Sales erosion rates after the end of a patent, loss of 
exclusivity or other intellectual property rights protec-
tion,",179,,page179_chunk001,13.5565,0.0181,0.2009,0.542,0.4396,-11.0618,-6.4885,0.1,-6.4685,0.0,-6.4685
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"It is managed by our internal 
Corporate Ethics, Risk & Compliance 
organization within the ERC function, with 
support from risk leaders in key markets, 
organizational units and functions. Operational risks Cybersecurity and data protection Cybersecurity breaches, data loss and catastrophic loss of IT systems Talent and external workforce management Inability to identify, attract, develop and retain qualified talent for critical roles or to effectively manage our external workforce could hinder our growth and result in increased information security, data and legal compliance risks Strategic technology programs implementation Failure to successfully implement our IT strategy may disrupt our core business processes Legal, regulatory, ethics and compliance Challenges posed by evolving regulatory requirements, innovative and disruptive technologies, and societal expectations regarding ethical behavior External partners risk management and human rights Failure to maintain adequate govern",53,,page53_chunk002,53.7203,0.0489,0.7508,0.5515,0.6113,-11.2485,-6.4887,0.1,-6.4687,0.0,-6.4687
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,"6	Total pay for the purpose of these targets is defined as a minimum of base salary, short-term incentives and long-term incentives (where eligible). Some countries may apply a broader definition where required to meet local legal requirements or due to operational restrictions","Novartis, as a global 
company, complies with the laws of each country it operates within; Management Level 5-10 (previously called GJFA4-NTL)
3	 This commitment refers to the expectations of the EU directive, and not individual country legislation, which may impose stricter requirements
4	 The 2023 data point has been adjusted down from 100% to 99% after alignment of reporting boundaries across all performance indicators. Further details on the basis for reporting are available in the Reporting Criteria document on our corporate website. 5	 100% when considering exclusions mainly due to contractual or legal constraints and the ongoing integration of acquired businesses
6	 Total pay for the purpose of these targets is defined as a minimum of base salary, short-term incentives and long-term incentives (where eligible). Some countries may apply a broader definition where required to meet local legal requirements or due to operational 
restrictions
7	 Where data available and where cohort",35,,page35_chunk003,35.9169,0.0462,0.529,0.5355,0.5335,-10.1792,-5.8946,0.1,-5.8746,0.5076,-6.471
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"In 
addition, regular mandatory training on 
information management, data privacy and 
data use is in place to raise awareness. Animal welfare 
Impact and risk management
Animal research is a necessary element in 
the development of new treatments in 
pre-clinical research to ensure the safety 
of clinical trials. The use of animals in 
research carries the risk of causing 
physical and psychological harm, including 
pain, stress, or suffering, to the animals 
involved. Failure to uphold high welfare 
standards can result in ethical concerns 
and undermine public trust. Main policies
We fully support the replacement of 
animals with alternatives wherever 
feasible, while meeting our obligations to 
patients and the expectations of 
regulatory agencies. Our animal research is governed by our 
Animal Welfare policy, which applies to all 
Novartis-sponsored studies, whether 
internal or external. The policy commits us 
to applying the 3Rs principles — to replace 
animals with other method",45,,page45_chunk001,13.5335,0.0157,0.1959,0.4798,0.3946,-11.0449,-6.4918,0.1,-6.4718,0.0,-6.4718
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"An 
inability to successfully perform on ESG matters and to 
meet heightened and sometimes conflicting stakeholder 
expectations could result in negative impacts on our rep‑
utation, recruitment, retention, operations, financial 
results and share price. Topics related to large societal changes such as 
social inequity, access to medicines and climate change 
are increasingly important to a wide range of our stake‑
holders. For example, a variety of organizations measure 
the performance of companies on ESG topics, and the 
results of these assessments are widely publicized. In 
addition, investments in funds that specialize in compa‑
nies that perform well in such assessments are popular, 
and major institutional investors have publicly",15,,page15_chunk004,20.5708,0.022,0.294,0.5458,0.4703,-11.1083,-6.497,0.1,-6.477,0.0,-6.477
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Patient health and safety Total GxP audits 8 809 ∆ Total inspections 124 ∆ Inspections found to be acceptable (%) 100 ∆ Business model Operating sites 197 ∆ Manufacturing sites 33 ∆ Countries with products sold 118 ∆ ∆ 2024 data in scope for external limited assurance | n/r: previous years comparative data not reported 1 “Higher-risk allegations substantiated” include allegations reported in previous years, whereas “Total allegations” and “Higher-risk allegations” refer to allegations reported within each calendar year 2 Allegations are classified as “higher-risk” when a senior leader or manager is involved, or due to the level of severity of the allegation 3 Data refers to animals involved in internally conducted studies 4 Data includes political engagement expenditure for Sandoz for the periods 2022 and January to September 2023 5 The US Political Action Committee is a voluntary and nonpartisan organization 6 Based on total supply chain spend 2023 7 Calculation uses prior year salary",62,,page62_chunk002,22.4556,0.0216,0.3162,0.4943,0.4408,-11.1391,-6.5214,0.2,-6.4814,0.0,-6.4814
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Our Doing Business Ethically policy and its 
supporting handbooks comprise a risk 
framework covering four requirements: (a) 
define clear objectives; (b) identify and 
assess the risk; (c) act appropriately; and 
(d) monitor, reconcile and learn. To support implementation across our 
organization, the process requirements 
outlined in the supporting activity 
handbooks have been embedded within 
our BeSure system platform. This 
approach ensures that policy, processes 
and systems are integrated and can 
be monitored. Bribery and corruption risks in our supply 
chain are addressed by our Anti-Bribery 
Third Party Guideline and Third Party 
Code. The Code is an integral part of 
every supplier contract. Our suppliers are 
regularly surveyed through audits that we 
commission from external companies, 
applying a risk-based approach. Working with Norges Bank Investment 
Management, we helped develop an 
anti-bribery reporting standard for the 
pharmaceuticals industry that was issued 
in",42,,page42_chunk002,48.3294,0.0514,0.6903,0.5296,0.5778,-11.2499,-6.5059,0.1,-6.4859,0.0,-6.4859
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"44
Novartis in Society  
Integrated Report 2024
About Novartis
Strategy and business model
Business review  
Appendix
Sustainability matters
Corporate governance, risk 
management and compensation
Grievances can be filed via webform or 
telephone with an independent external 
service, which is available 24/7. Allegations can also be raised with any 
manager or Country President, any 
employee of our ERC, People & 
Organization, Legal or Global Security 
teams, or any representative of the local 
workers council. Our process helps 
ensure that complaints are swiftly 
received, risk-assessed, prioritized, 
investigated and resolved.
Allegations that represent a higher risk to 
Novartis from a reputational, business, 
financial, legal, and/or quality or safety 
perspective are investigated centrally by 
dedicated investigators. Lower-risk cases 
are investigated or addressed locally. After closure of an investigation, we have 
a remediation process that allows for both 
the allegation and",44,,page44_chunk000,34.1494,0.0794,0.5741,0.5151,0.5328,-11.2507,-6.5326,0.2,-6.4926,0.0,-6.4926
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Novartis also pursues 
co-promotion or co-marketing 
opportunities as well as licensing and 
distribution agreements with other 
companies in various markets. We have 19 135 full-time-equivalent 
field-force employees, as of December 31, 
2024, including supervisors and 
administrative personnel. These trained 
representatives present the 
therapeutic benefits and risks of our 
products to physicians, pharmacists, 
hospitals, insurance groups, managed 
care organizations and other 
healthcare professionals. Upstream: supply chain
Novartis works with thousands of 
business partners. To reduce supply risk, 
we maintain multiple sources for key 
inputs and raw materials. We require our 
partners to comply with applicable laws 
and regulations, as well as Novartis 
standards, including those for quality, 
ethics, environmental sustainability and 
human rights. Downstream: healthcare 
systems and patients
Our medicines are prescribed for use in 
patients by physicians or other healthcare 
p",15,,page15_chunk002,29.1722,0.033,0.4206,0.5288,0.4964,-11.2069,-6.5343,0.2,-6.4943,0.0,-6.4943
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"The recognition of the distribution liability required 
the use of valuation techniques for the purposes of 
impairment testing of the Sandoz business’ assets to be 
distributed and for the measurement of the fair value of 
the distribution liability. These valuations required the 
use of management assumptions and estimates related 
to the Sandoz business’ future cash flows, market mul-
tiples, and the opening share price of Sandoz Group AG 
on the first day of trading its shares on the SIX Swiss 
Exchange, to estimate day one market value, and con-
trol premiums to apply in estimating the Sandoz business 
fair value. These fair value measurements are classified 
as “Level 3” in the fair value hierarchy. The section “—
Goodwill and intangible assets other than goodwill” in 
this Note 1 provides additional information on key assump-
tions that are highly sensitive in the estimation of fair val-
ues using valuation techniques. Transaction costs that are directly attributable to the 
Dis",178,,page178_chunk001,11.0711,0.0165,0.1676,0.5256,0.4182,-11.0963,-6.5192,0.1,-6.4992,0.0,-6.4992
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Such 
matters can involve civil or criminal proceedings and can 
retroactively challenge practices previously considered 
to be legal. There is also a risk that governance of our medical 
and patient support activities, and of our interactions 
with governments, public officials/institutions, health‑
care professionals, healthcare organizations and patient 
organizations may be inadequate or fail, or that we may 
undertake activities based on improper or inadequate 
scientific justification. New requirements may also be imposed on us due 
to changing government and societal expectations 
regarding the healthcare industry, and acceptable cor‑
porate behavior generally. For example, we are faced 
with laws and regulations requiring changes in how we 
do business, including with respect to disclosures con‑
cerning our interactions with healthcare professionals, 
healthcare organizations and patient organizations. These laws and regulations include requirements that 
we disclose payments o",18,,page18_chunk002,27.5464,0.0558,0.4466,0.5225,0.4997,-11.1903,-6.5204,0.1,-6.5004,0.0,-6.5004
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"04
Novartis in Society  
Integrated Report 2024
In our first full-year as a pure-play 
medicines company, Novartis delivered 
strong results, with double-digit growth 
in sales and net profit in 2024. The 
performance validates our strategy 
and gives us confidence that we are 
well prepared to grow by focusing 
on our key therapeutic areas and 
technology platforms. The strategic shift from a diversified life 
sciences company to a focused medicines 
organization over the last decade has 
proven to be the right path forward. With 
the divestment of our non-core activities 
in animal health, vaccines and generics, 
among others, we were able to free up 
resources and strengthen our position in 
fast-growing and highly innovative medical 
fields such as xRNA, radioligand therapy 
and gene and cell therapy. Our recent breakthroughs in breast 
cancer and kidney and blood diseases 
demonstrate that our operational focus 
strengthens our ability to deliver high-value 
medicines that allevia",4,,page4_chunk000,28.3258,0.0283,0.4008,0.4792,0.4557,-11.1862,-6.5357,0.1,-6.5157,0.0,-6.5157
To what extent does the organization use gamification and/or incentive competitions?,Advocacy; Brand advocacy; Brand loyalty; Coding competitions; Corporate platforms; Customer loyalty; Customer quests; Digital platforms; Employee advocacy; Employee platforms; Engagement; Game mechanics; Game-based learning; Gamification; Hackathons; Incentives; Innovation events; Involvement; Learning innovation; Loyalty; Motivators; Participation; Rewards; User challenges; alignment; business; business processes; challenges; clients; company; competition-based incentives; competitive elements; consistency; constituents; contests; core processes; corporation; customer loyalty; customers; effectiveness; efficiency; embedding; employee incentives; employees; enterprise; game elements; game mechanics; game-based learning; game-based strategies; game-based systems; gamification; gamification initiatives; gamified performance systems; implementation; incentive competitions; incentive contests; incentives; incorporating; innovation competitions; innovation contests; integrating; integration; leaderboards; loyalty programs; motivation programs; operational efficiency; optimal effectiveness; optimal efficiency; optimization; organization; partners; performance effectiveness; process integration; ranking systems; referral competitions; referral programs; reward-based competitions; rewards; scalability; scalable initiatives; scalable solutions; staff; staff rewards; stakeholders; strategic integration; strategy; supplier ratings; suppliers; vendor evaluations; vendors; workforce,No relevant sentences found,"Notes to the financial statements of Novartis AG
﻿
A-4
3. Other income
The French Competition Authority (FCA) conducted an investigation into Lucentis against several Novartis subsid-
iaries. In 2020, Novartis AG was jointly held liable for a fine of EUR 308 million. As Lucentis is commercialized by 
Novartis subsidiaries, rather than by Novartis AG itself, Novartis AG was fully reimbursed by the operational sub-
sidiary. In 2023, this decision was reformed and the fine of EUR 308 million (CHF 308 million) was reimbursed to 
Novartis AG. As a result, Novartis AG reimbursed the full amount to the operational subsidiary. These amounts are 
shown net in the income statement in 2023. 4. Goodwill
(CHF millions)	
2024	 	
2023	
	
	 	
	
Goodwill	
	 	
	
Gross cost 1	
4 939	 	
4 939	
	
	 	
	
Accumulated amortization	
	 	
	
January 1	
– 3 276	 	
– 3 024	
Amortization charges	
– 252	 	
– 252	
December 31	
– 3 528	 	
– 3 276	
Net book value at December 31	
1 411	 	
1 663	
1	 There was no change dur",254,,page254_chunk000,19.6558,0.0289,0.2968,0.4477,0.4024,-11.1441,-6.5376,0.1,-6.5176,0.0,-6.5176
